Unit,Unit Name,ID,Text,Comment
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetName,Erro no nome do conjunto de regras,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameDupl,Erro: já existe um conjunto de regras com esse nome. Especifique outro nome.,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameMsg,Erro: o nome do conjunto de regras é muito curto.,
ClientCore/frmClientConfig,Client Config Form,$this.Text,Opções,
ClientCore/frmClientConfig,Client Config Form,btnValidateUrl.Text,Validar,
ClientCore/frmClientConfig,Client Config Form,chkAlwaysReloadApplication.Text,Sempre peça para recarregar o aplicativo ao alterar o idioma,
ClientCore/frmClientConfig,Client Config Form,chkAutoConfigReloadFromUrl.Text,Recarregar automaticamente a configuração do URL (é necessário https),
ClientCore/frmClientConfig,Client Config Form,chkAutoSaveWarning.Text,Suprimir mensagem de aviso de salvamento automático,
ClientCore/frmClientConfig,Client Config Form,chkAutoSortDataGrids.Text,Classifique datagrids automaticamente:,
ClientCore/frmClientConfig,Client Config Form,chkLoadMibsDescription.Text,Carregar descrição de Mibs SNMP (retarda o navegador OID na primeira vez),
ClientCore/frmClientConfig,Client Config Form,chkServiceWarning.Text,Suprimir aviso quando um serviço for excluído,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForRuleSets.Text,Criar arquivos de configuração individuais para conjuntos de regras,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForServices.Text,Criar arquivos de configuração individuais para serviços,
ClientCore/frmClientConfig,Client Config Form,cmdBrowse.Text,Navegar,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileConfig.Text,Navegar,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileData.Text,Navegar,
ClientCore/frmClientConfig,Client Config Form,cmdCancel.Text,Cancelar,
ClientCore/frmClientConfig,Client Config Form,cmdOK.Text,OK,
ClientCore/frmClientConfig,Client Config Form,lblAutoConfigReloadFromUrlSleepTime.Text,Intervalo de verificação:,
ClientCore/frmClientConfig,Client Config Form,lblBaseKey.Text,Chave de registro básica:,
ClientCore/frmClientConfig,Client Config Form,lblConfigFilename.Text,Nome do arquivo de configuração:,
ClientCore/frmClientConfig,Client Config Form,lblDataDirectory.Text,Diretório de dados:,
ClientCore/frmClientConfig,Client Config Form,lblDataKey.Text,Chave de registro de dados:,
ClientCore/frmClientConfig,Client Config Form,lblLanguage.Text,Escolha seu idioma:,
ClientCore/frmClientConfig,Client Config Form,lblRootKey.Text,Chave de registro raiz:,
ClientCore/frmClientConfig,Client Config Form,rbFile.Text,Carregar configuração do arquivo,
ClientCore/frmClientConfig,Client Config Form,rbRegistry.Text,Carregar configuração do registro,
ClientCore/frmClientConfig,Client Config Form,szAscending,Ascendente,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfo,Recarga automática de configuração,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfoFull,"As propriedades para o recarregamento automático da configuração foram alteradas. Para aplicar as alterações, o serviço precisa ser reiniciado.",
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeError,O número digitado é inválido. Insira um intervalo de verificação nu válido ou selecione um na lista.,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeTitle,Intervalo de verificação inválido,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChanged,As configurações do local de configuração foram alteradas.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull1,Deseja copiar a configuração atualmente carregada para o novo local?,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull2,POR FAVOR DECIDA COM CUIDADO! Qualquer configuração existente no novo local será SOBRESCRITA!,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull3,O cliente de configuração será recarregado do novo local. O serviço em segundo plano deve ser reiniciado antes de usar a nova fonte de configuração. Use Reiniciar serviço na barra de ferramentas após o cliente recarregar.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationServiceRestartInfo,Local da configuração alterado,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationServiceRestartInfoFull,O cliente de configuração será recarregado do novo local. O serviço em segundo plano deve ser reiniciado antes de usar a nova origem de configuração. Use Reiniciar serviço na barra de ferramentas após o cliente recarregar.,
ClientCore/frmClientConfig,Client Config Form,szDescending,Descendente,
ClientCore/frmClientConfig,Client Config Form,szErrorInvalidUrl,"Erro, o URL é inválido.",
ClientCore/frmClientConfig,Client Config Form,szErrorUrlDownloadFailed,Falha ao baixar o URL com erro:,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlInvalid,O URL não parece ser um URL válido.,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlNotSecure,"O URL deve iniciar com https, apenas o protocolo https seguro é suportado.",
ClientCore/frmClientConfig,Client Config Form,szValidateUrlFailure,Falha no processo de validação de URL:,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlSuccess,URL foi validado com sucesso.,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlTitle,Resultados de validação de URL,
ClientCore/frmClientConfig,Client Config Form,tpConfigAccess.Text,Acesso de configuração,
ClientCore/frmClientConfig,Client Config Form,tpGeneral.Text,Geral,
ClientCore/frmConfig,Config Form,$this.Text,frmConfig,
ClientCore/frmConfig,Config Form,bCacheRandomDelay,Ativar atraso de tempo de espera aleatório,
ClientCore/frmConfig,Config Form,bCacheWaittimeDoubling,Tempo de espera duplo após cada nova tentativa,
ClientCore/frmConfig,Config Form,btnBrowse,Navegar,
ClientCore/frmConfig,Config Form,btnCreateDB,Criar banco de dados,
ClientCore/frmConfig,Config Form,btnPostProcessImport,Importar regras,
ClientCore/frmConfig,Config Form,btnPostProcessSave,Exportar regras,
ClientCore/frmConfig,Config Form,btnRefresh,Atualizar,
ClientCore/frmConfig,Config Form,btnVerifyDB,Verifique o banco de dados,
ClientCore/frmConfig,Config Form,lbl_afinet,IPv4,
ClientCore/frmConfig,Config Form,lbl_afinet6,IPv6,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_localtime,Hora local,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_utc,Tempo Universal Coordenado (UTC/GMT),
ClientCore/frmConfig,Config Form,lbl_prottcp,TCP,
ClientCore/frmConfig,Config Form,lbl_protudp,UDP,
ClientCore/frmConfig,Config Form,lbl_snmpver1,Somente SNMP versão 1,
ClientCore/frmConfig,Config Form,lbl_snmpver2,Somente SNMP versão 2c,
ClientCore/frmConfig,Config Form,lbl_snmpverall,Todas as versões suportadas,
ClientCore/frmConfig,Config Form,nCacheRandomDelayTime,Atraso aleatório máximo,
ClientCore/frmConfig,Config Form,nCacheWaittimeDoublingTimes,Limite o tempo de espera dobrando para,
ClientCore/frmConfig,Config Form,nDiskCacheWait,Tempo de espera entre tentativas de conexão,
ClientCore/frmConfig,Config Form,nDiskQueueMaxFileSize,Divida os arquivos se esse tamanho for atingido,
ClientCore/frmConfig,Config Form,nInetType,Tipo de protocolo da Internet,
ClientCore/frmConfig,Config Form,nListenPort,Listener Port,
ClientCore/frmConfig,Config Form,nOutputEncoding,Codificação de saída,
ClientCore/frmConfig,Config Form,nPort,Listener Port,
ClientCore/frmConfig,Config Form,nPreventOverrunDelay,Atraso de prevenção de ultrapassagem (ms),
ClientCore/frmConfig,Config Form,nProtocolType,Tipo de protocolo,
ClientCore/frmConfig,Config Form,nSleepTime,Probe Interval,
ClientCore/frmConfig,Config Form,nSleepTime.tooltip,Selecione Personalizado na lista ou simplesmente comece a digitar se quiser um horário de dormir personalizado,
ClientCore/frmConfig,Config Form,nSyslogFacility,Syslog Facility,
ClientCore/frmConfig,Config Form,nSyslogPriority,Syslog Prioridade,
ClientCore/frmConfig,Config Form,nTLSAllowSSLv2,Permitir SSL v2 (inseguro),
ClientCore/frmConfig,Config Form,nTLSAllowSSLv3,Permitir SSL v3 (inseguro),
ClientCore/frmConfig,Config Form,nTLSAllowTLS10,Permitir TLS v1.0 (inseguro),
ClientCore/frmConfig,Config Form,nTLSAllowTLS11,Permitir TLS v1.1,
ClientCore/frmConfig,Config Form,nTLSAllowTLS12,Permitir TLS v1.2,
ClientCore/frmConfig,Config Form,nTLSAllowTLS13,Permitir TLS v1.3,
ClientCore/frmConfig,Config Form,nTLSMode,Modo TLS,
ClientCore/frmConfig,Config Form,nTLSUseConfigurationCommands,Use comandos de configuração OpenSSL,
ClientCore/frmConfig,Config Form,nTimeOutLimit,Limite de tempo limite,
ClientCore/frmConfig,Config Form,nUseDiscQueue,Usar fila em disco se a conexão com o servidor Syslog falhar,
ClientCore/frmConfig,Config Form,szActionCacheOptions,Opções de fila da ação,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusFailed,Sua licença parece ser INVÁLIDA. Verifique a ortografia (diferencia maiúsculas de minúsculas) e se há espaços em branco acidentais.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusSuccess,Sua licença parece ser VÁLIDA.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusTitle,Verificação de licença,
ClientCore/frmConfig,Config Form,szCompressionBest,Melhor compressão,
ClientCore/frmConfig,Config Form,szCompressionLow,Baixa Compressão,
ClientCore/frmConfig,Config Form,szCompressionNormal,Compressão normal,
ClientCore/frmConfig,Config Form,szCompressionSpeed,Melhor velocidade,
ClientCore/frmConfig,Config Form,szConfigurationCommand_,Tipo de comando,
ClientCore/frmConfig,Config Form,szConfigurationValue_,Valor do comando,
ClientCore/frmConfig,Config Form,szCreateDataFailure,Erro ao criar tabelas de banco de dados.,
ClientCore/frmConfig,Config Form,szCreateDataSuccess,As tabelas do banco de dados foram criadas com sucesso.,
ClientCore/frmConfig,Config Form,szCreateDataTitle,Criar tabelas de banco de dados,
ClientCore/frmConfig,Config Form,szCreateOdbcCommandFail,Falha ao executar o comando SQL.,
ClientCore/frmConfig,Config Form,szCreateOdbcStatementSuccess,Instrução executada com sucesso:,
ClientCore/frmConfig,Config Form,szDataGridCopy,Copiar,
ClientCore/frmConfig,Config Form,szDataGridCut,Recortar,
ClientCore/frmConfig,Config Form,szDataGridInsertProperty,Inserir propriedade...,
ClientCore/frmConfig,Config Form,szDataGridPaste,Colar,
ClientCore/frmConfig,Config Form,szDiskQueueDirectory,Diretório da fila de disco,
ClientCore/frmConfig,Config Form,szEncodingDefault,Padrão do sistema,
ClientCore/frmConfig,Config Form,szEncodingEUCJP,EUC-JP,
ClientCore/frmConfig,Config Form,szEncodingJIS,JIS (ISO-2022JP),
ClientCore/frmConfig,Config Form,szEncodingSHIFTJIS,SHIFT-JIS,
ClientCore/frmConfig,Config Form,szEncodingUTF16,Unicode (UTF16),
ClientCore/frmConfig,Config Form,szEncodingUTF8,Unicode (UTF8),
ClientCore/frmConfig,Config Form,szEnterNum,*Insira um valor numérico para %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szEnterString,*Insira o valor para %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szErrorInTextBox,Erro no valor de configuração,
ClientCore/frmConfig,Config Form,szErrorTextBoxMaxValue,Valor Máximo:,
ClientCore/frmConfig,Config Form,szErrorTextBoxMinValue,Valor Mínimo:,
ClientCore/frmConfig,Config Form,szErrorTextBoxName,Configuração:,
ClientCore/frmConfig,Config Form,szErrorTextBoxValue,Falha ao converter valor inválido:,
ClientCore/frmConfig,Config Form,szErrorValueIsNotUnique,Um valor de configuração já está definido em outra ação ou serviço. A configuração a seguir deve ser exclusiva.,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadMessage,A seguinte quantidade de canais de log de eventos inexistentes foi removida com êxito:,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadTitle,Canais não existentes removidos,
ClientCore/frmConfig,Config Form,szEventLogScanMessage,Você está prestes a procurar canais do EventLog. Observe que os canais configurados podem ser REMOVIDOS se você desmarcar um dos tipos de EventLog. Deseja continuar?,
ClientCore/frmConfig,Config Form,szEventLogScanTitle,Procurar novos canais do EventLog,
ClientCore/frmConfig,Config Form,szEventTypeAUDITFAILURE,FALHA NA AUDITORIA,
ClientCore/frmConfig,Config Form,szEventTypeAUDITSUCCESS,SUCESSO DA AUDITORIA,
ClientCore/frmConfig,Config Form,szEventTypeERROR,ERRO,
ClientCore/frmConfig,Config Form,szEventTypeINFORMATION,INFORMAÇÃO,
ClientCore/frmConfig,Config Form,szEventTypeSUCCESS,SUCESSO,
ClientCore/frmConfig,Config Form,szEventTypeWARNING,AVISO,
ClientCore/frmConfig,Config Form,szFacilityAuth,Autenticação,
ClientCore/frmConfig,Config Form,szFacilityCron,Cron,
ClientCore/frmConfig,Config Form,szFacilityDaemon,Demônio,
ClientCore/frmConfig,Config Form,szFacilityDisabled,--Desabilitado--,
ClientCore/frmConfig,Config Form,szFacilityKern,Kern,
ClientCore/frmConfig,Config Form,szFacilityLocal0,Local 0,
ClientCore/frmConfig,Config Form,szFacilityLocal1,Local 1,
ClientCore/frmConfig,Config Form,szFacilityLocal2,Local 2,
ClientCore/frmConfig,Config Form,szFacilityLocal3,Local 3,
ClientCore/frmConfig,Config Form,szFacilityLocal4,Local 4,
ClientCore/frmConfig,Config Form,szFacilityLocal5,Locais 5,
ClientCore/frmConfig,Config Form,szFacilityLocal6,Local 6,
ClientCore/frmConfig,Config Form,szFacilityLocal7,Local 7,
ClientCore/frmConfig,Config Form,szFacilityLpr,LPR,
ClientCore/frmConfig,Config Form,szFacilityMail,Correspondência,
ClientCore/frmConfig,Config Form,szFacilityNews,Notícias,
ClientCore/frmConfig,Config Form,szFacilitySr10,Sistema reservado (10),
ClientCore/frmConfig,Config Form,szFacilitySr11,Sistema reservado (11),
ClientCore/frmConfig,Config Form,szFacilitySr12,Sistema reservado (12),
ClientCore/frmConfig,Config Form,szFacilitySr13,Sistema reservado (13),
ClientCore/frmConfig,Config Form,szFacilitySr14,Sistema reservado (14),
ClientCore/frmConfig,Config Form,szFacilitySr15,Sistema reservado (15),
ClientCore/frmConfig,Config Form,szFacilitySyslog,Syslog,
ClientCore/frmConfig,Config Form,szFacilityUser,Usuário,
ClientCore/frmConfig,Config Form,szFacilityUucp,UUCP,
ClientCore/frmConfig,Config Form,szFailedToConvertfieldIntoNumber,Falha ao converter a seguinte configuração em um número válido. Corrija o valor e tente novamente.,
ClientCore/frmConfig,Config Form,szGeneralValues,Valores Gerais,
ClientCore/frmConfig,Config Form,szInsertButton,Inserir,
ClientCore/frmConfig,Config Form,szMilliseconds,milissegundos,
ClientCore/frmConfig,Config Form,szMyIPAddress,Listener IP Address,
ClientCore/frmConfig,Config Form,szOverwriteValues,Substituir propriedades Syslog,
ClientCore/frmConfig,Config Form,szPostProcessExportFailure,Falha ao exportar PostProcess como modelo com erro:,
ClientCore/frmConfig,Config Form,szPostProcessExportSuccess,Regras de pós-processamento exportadas com sucesso como modelo para:,
ClientCore/frmConfig,Config Form,szPostProcessExportTitle,Exportação pós-processamento,
ClientCore/frmConfig,Config Form,szPostProcessImportFailure,Erro ao importar o modelo PostProcess com erro:,
ClientCore/frmConfig,Config Form,szPostProcessImportSuccess,Modelo PostProcess importado com sucesso de:,
ClientCore/frmConfig,Config Form,szPostProcessImportTitle,Importação de modelo pós-processamento,
ClientCore/frmConfig,Config Form,szPostProcessInvalidXml,Este não é um arquivo de modelo PostProcess válido.,
ClientCore/frmConfig,Config Form,szPriorityAlert,Alerta,
ClientCore/frmConfig,Config Form,szPriorityCritical,Crítico,
ClientCore/frmConfig,Config Form,szPriorityDebug,Depurar,
ClientCore/frmConfig,Config Form,szPriorityDisabled,--Desabilitado--,
ClientCore/frmConfig,Config Form,szPriorityEmerg,Emergência,
ClientCore/frmConfig,Config Form,szPriorityError,Erro,
ClientCore/frmConfig,Config Form,szPriorityInfo,Informação,
ClientCore/frmConfig,Config Form,szPriorityNotice,Perceber,
ClientCore/frmConfig,Config Form,szPriorityWarning,Aviso,
ClientCore/frmConfig,Config Form,szResource,ID do recurso,
ClientCore/frmConfig,Config Form,szRuleSetName,Conjunto de regras a usar,
ClientCore/frmConfig,Config Form,szSeconds,Segundos,
ClientCore/frmConfig,Config Form,szSyslogTagValue,Valor da etiqueta Syslog,
ClientCore/frmConfig,Config Form,szTLSAdvancedOptions,Opções avançadas de TLS,
ClientCore/frmConfig,Config Form,szTLSCAFile,Selecione CA PEM comum,
ClientCore/frmConfig,Config Form,szTLSCertFile,Selecione Certificado PEM,
ClientCore/frmConfig,Config Form,szTLSCommandsInfo,"Ao ativar esta opção, você pode definir comandos de configuração OpenSSL diretamente. Para obter mais informações sobre os parâmetros de configuração disponíveis para cada tipo de comando, visite:",
ClientCore/frmConfig,Config Form,szTLSCommandsInfoLink,Documentação OpenSSL SSL_CONF_cmd,
ClientCore/frmConfig,Config Form,szTLSKeyFile,Selecione a chave PEM,
ClientCore/frmConfig,Config Form,szTLSModeAnon,Autenticação anônima,
ClientCore/frmConfig,Config Form,szTLSModeX509Certvalid,x509/certvalid (somente validação de certificado),
ClientCore/frmConfig,Config Form,szTLSModeX509Fingerprint,x509/impressão digital (certificado de autenticação de impressão digital),
ClientCore/frmConfig,Config Form,szTLSModeX509Name,x509/nome (validação de certificado e autenticação de nome),
ClientCore/frmConfig,Config Form,szTLSModex509usecert,Usar certificado,
ClientCore/frmConfig,Config Form,szTextBoxErrorInvalidNumber,"Erro, este é um campo numérico. Somente números são permitidos.",
ClientCore/frmConfig,Config Form,szVerifyDataFailure,Erro ao verificar a conexão de dados.,
ClientCore/frmConfig,Config Form,szVerifyDataSuccess,Fonte de dados conectada com sucesso,
ClientCore/frmConfig,Config Form,szVerifyDataTitle,Verificação de acesso à fonte de dados,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorNoValidHost,Nome de Server inválido configurado. Mais detalhes:,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorReadFail,"Falha ao ler o EventLog do servidor configurado. Certifique-se de que a máquina que você vai monitorar tenha os serviços de compartilhamento de arquivos e impressoras habilitados e acessíveis por esta máquina.

Isso é importante porque o serviço EventLog lerá as bibliotecas de mensagens
na máquina remota usando os compartilhamentos administrativos padrão.
Por esse motivo, o serviço deve ser configurado para ser executado com um usuário que possua direitos administrativos na máquina local e remota.

Se os serviços de compartilhamento de arquivos e impressoras permanecerem desativados, as bibliotecas de mensagens locais
serão usadas no lugar delas. Observe que, nesse caso, várias bibliotecas de mensagens podem ficar indisponíveis.",
ClientCore/frmConfig,Config Form,szVerifyEvtErrorRemote,Sua licença atual não permite o monitoramento remoto do log de eventos.,
ClientCore/frmConfig,Config Form,szVerifyEvtFailure,Erro ao verificar o acesso remoto ao EventLog. Mais detalhes:,
ClientCore/frmConfig,Config Form,szVerifyEvtSuccess,Acesso remoto ao EventLog estabelecido com sucesso usando o usuário conectado no momento:,
ClientCore/frmConfig,Config Form,szVerifyEvtTitle,Verificação de acesso remoto ao EventLog,
ClientCore/frmConfig,Config Form,szVerifyOdbcConnectFail,Falha ao conectar-se à fonte de dados ODBC,
ClientCore/frmConfig,Config Form,szVerifyOledbConnectFail,Falha ao conectar-se à fonte de dados OLEDB,
ClientCore/frmConfig,Config Form,szVerifyOledbErrorEmptyConnStr,Conexão OLEDB inválida ou vazia,
ClientCore/frmConfig,Config Form,tlsconfigcommands,Lista de comandos de configuração,
ClientCore/frmConfig,Config Form,ttSnmpOidDefVal,Valor padrão:,
ClientCore/frmConfig,Config Form,ttSnmpOidDescription,Descrição:,
ClientCore/frmConfig,Config Form,ttSnmpOidDetails,Detalhes SNMP do OID,
ClientCore/frmConfig,Config Form,ttSnmpOidLongName,Nome longo do OID:,
ClientCore/frmConfig,Config Form,ttSnmpOidName,Nome do OID:,
ClientCore/frmConfig,Config Form,ttSnmpOidVarType,Tipo de variável:,
ClientCore/frmEventViewer,Event Viewer Form,$this.Text,Visualizador de eventos,
ClientCore/frmEventViewer,Event Viewer Form,SFDiagEvents.Title,Save selected Events as ...,
ClientCore/frmEventViewer,Event Viewer Form,STBEvents.Text,statusStrip1,
ClientCore/frmEventViewer,Event Viewer Form,cDateTime.HeaderText,Data e hora,
ClientCore/frmEventViewer,Event Viewer Form,cEventID.HeaderText,Event ID,
ClientCore/frmEventViewer,Event Viewer Form,cEventIndex.HeaderText,Index [hidden],
ClientCore/frmEventViewer,Event Viewer Form,cEventLevel.HeaderText,Nível do Evento,
ClientCore/frmEventViewer,Event Viewer Form,cLevelImage.HeaderText,_,
ClientCore/frmEventViewer,Event Viewer Form,cSource.HeaderText,Fonte,
ClientCore/frmEventViewer,Event Viewer Form,cTaskCategory.HeaderText,Categoria de tarefa,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items,Any time,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items1,Last hour,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items2,Last 12 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items3,Last 24 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items4,Last 7 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items5,Last 30 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items6,<< Custom Range >>,
ClientCore/frmEventViewer,Event Viewer Form,cmdEventProperties.Text,Propriedades do Evento,
ClientCore/frmEventViewer,Event Viewer Form,cmdFilterEvents.Text,Filtrar eventos,
ClientCore/frmEventViewer,Event Viewer Form,cmdRefresh.Text,Atualizar,
ClientCore/frmEventViewer,Event Viewer Form,cmdResetView.Text,Redefinir Visualização,
ClientCore/frmEventViewer,Event Viewer Form,cmdSaveEvents.Text,Salvar eventos,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearch.Text,Procurar,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearchGo.Text,Search !,
ClientCore/frmEventViewer,Event Viewer Form,lblActions.Text,Actions,
ClientCore/frmEventViewer,Event Viewer Form,lblEventCount.Text,0,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterEventTypes.Text,Select Eventlevels,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterOptions.Text,Opções de filtro,
ClientCore/frmEventViewer,Event Viewer Form,lblSearch.Text,Procurar,
ClientCore/frmEventViewer,Event Viewer Form,lblStatus.Text,Status,
ClientCore/frmEventViewer,Event Viewer Form,lblTools.Text,Ferramentas,
ClientCore/frmEventViewer,Event Viewer Form,lvEventTypes.Text,lvEventTypes,
ClientCore/frmEventViewer,Event Viewer Form,mnuCopy.Text,Copy,
ClientCore/frmEventViewer,Event Viewer Form,mnuCopyDetails.Text,Copy Details,
