Unit,Unit Name,ID,Text,Comment
ClientCore/frmAddRuleSet,Add Rule Set Form,frmAddRuleSet.Text,Add RuleSet,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblAfterRuleSet.Text,After the RuleSet has been added...,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblExample.Text,For example MyRuleSet or RuleSet1,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblName.Text,Enter the Name of the new RuleSet,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblTitle.Text,Adding a new RuleSet ...,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdNoRule.Text,Do not add a Rule yet.,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdRulePerAction.Text,Add a Rule for each of these Actions.,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdSingleRule.Text,Add a single Rule including these Actions.,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetName,Error RuleSet Name,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameDupl,"Error, a RuleSet with the same Name already exists. Please specify another RuleSet Name. ",
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameMsg,"Error, the RuleSet Name is too short.",
ClientCore/frmClientConfig,Client Config Form,$this.Text,Options,
ClientCore/frmClientConfig,Client Config Form,btnValidateUrl.Text,Validate,
ClientCore/frmClientConfig,Client Config Form,chkAlwaysReloadApplication.Text,Always ask to reload application on language change,
ClientCore/frmClientConfig,Client Config Form,chkAutoConfigReloadFromUrl.Text,Automatically Reload Configuration from URL (https required),
ClientCore/frmClientConfig,Client Config Form,chkAutoSaveWarning.Text,Suppress Autosave warning message,
ClientCore/frmClientConfig,Client Config Form,chkAutoSortDataGrids.Text,Automatically sort Datagrids: ,
ClientCore/frmClientConfig,Client Config Form,chkLoadMibsDescription.Text,Load SNMP Mibs Description  (Slows OID Browser down first time),
ClientCore/frmClientConfig,Client Config Form,chkServiceWarning.Text,Suppress warning when a service is deleted,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForRuleSets.Text,Create individual configuration files for RuleSets,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForServices.Text,Create individual configuration files for Services,
ClientCore/frmClientConfig,Client Config Form,cmdBrowse.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileConfig.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileData.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdCancel.Text,Cancel,
ClientCore/frmClientConfig,Client Config Form,cmdOK.Text,OK,
ClientCore/frmClientConfig,Client Config Form,lblAutoConfigReloadFromUrlSleepTime.Text,Check interval:,
ClientCore/frmClientConfig,Client Config Form,lblBaseKey.Text,Base Registry Key:,
ClientCore/frmClientConfig,Client Config Form,lblConfigFilename.Text,Configuration Filename:,
ClientCore/frmClientConfig,Client Config Form,lblDataDirectory.Text,Data Directory:,
ClientCore/frmClientConfig,Client Config Form,lblDataKey.Text,Data Registry Key:,
ClientCore/frmClientConfig,Client Config Form,lblLanguage.Text,Choose your language:,
ClientCore/frmClientConfig,Client Config Form,lblRootKey.Text,Root Registry Key:,
ClientCore/frmClientConfig,Client Config Form,rbFile.Text,Load Configuration from File,
ClientCore/frmClientConfig,Client Config Form,rbRegistry.Text,Load Configuration from Registry,
ClientCore/frmClientConfig,Client Config Form,szAscending,Ascending,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfo,Automatic Configuration Reload,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfoFull,"Properties for the automatic configuration reload have been changed. To apply the changes, the Service needs to be restarted.",
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeError,The number who have entered is invalid. Please enter a valid nucheck interval or select one from the list.,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeTitle,Invalid check interval,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChanged,The Configuration location settings have been changed.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull1,Do you want to copy the current loaded configuration to the new location?,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull2,PLEASE DECIDE CAREFULLY! Any existing configuration at the new location will be OVERWRITTEN!,
ClientCore/frmClientConfig,Client Config Form,szDescending,Descending,
ClientCore/frmClientConfig,Client Config Form,szErrorInvalidUrl,"Error, URL is invalid.",
ClientCore/frmClientConfig,Client Config Form,szErrorUrlDownloadFailed,Failed to download URL with error: ,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlInvalid,URL does not appear to be a valid URL.,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlNotSecure,"URL has to start with https, only secure https protocol is supported. ",
ClientCore/frmClientConfig,Client Config Form,szValidateUrlFailure,URL failed validation process:,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlSuccess,URL was successfully validated.,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlTitle,URL Validation results,
ClientCore/frmClientConfig,Client Config Form,tpConfigAccess.Text,Config Access,
ClientCore/frmClientConfig,Client Config Form,tpGeneral.Text,General,
ClientCore/frmConfig,Config Form,$this.Text,frmConfig,
ClientCore/frmConfig,Config Form,bCacheRandomDelay,Enable random wait time delay,
ClientCore/frmConfig,Config Form,bCacheWaittimeDoubling,Double wait time after each retry,
ClientCore/frmConfig,Config Form,btnBrowse,Browse,
ClientCore/frmConfig,Config Form,btnCreateDB,Create Database,
ClientCore/frmConfig,Config Form,btnPostProcessImport,Import Rules,
ClientCore/frmConfig,Config Form,btnPostProcessSave,Export Rules,
ClientCore/frmConfig,Config Form,btnRefresh,Refresh,
ClientCore/frmConfig,Config Form,btnVerifyDB,Verify Database,
ClientCore/frmConfig,Config Form,lbl_afinet,IPv4 ,
ClientCore/frmConfig,Config Form,lbl_afinet6,IPv6,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_localtime,Localtime,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_utc,Universal Coordinated Time (UTC/GMT),
ClientCore/frmConfig,Config Form,lbl_prottcp,TCP,
ClientCore/frmConfig,Config Form,lbl_protudp,UDP,
ClientCore/frmConfig,Config Form,lbl_snmpver1,SNMP Version 1 Only,
ClientCore/frmConfig,Config Form,lbl_snmpver2,SNMP Version 2c Only,
ClientCore/frmConfig,Config Form,lbl_snmpverall,All supported Versions,
ClientCore/frmConfig,Config Form,nCacheRandomDelayTime,Maximum random delay,
ClientCore/frmConfig,Config Form,nCacheWaittimeDoublingTimes,Limit wait time doubling to ,
ClientCore/frmConfig,Config Form,nDiskCacheWait,Waittime between connection tries,
ClientCore/frmConfig,Config Form,nDiskQueueMaxFileSize,Split files if this size is reached,
ClientCore/frmConfig,Config Form,nInetType,Internet Protocoltype,
ClientCore/frmConfig,Config Form,nListenPort,Listener Port,
ClientCore/frmConfig,Config Form,nOutputEncoding,Output Encoding,
ClientCore/frmConfig,Config Form,nPort,Listener Port,
ClientCore/frmConfig,Config Form,nPreventOverrunDelay,Overrun Prevention Delay (ms),
ClientCore/frmConfig,Config Form,nProtocolType,Protocol Type,
ClientCore/frmConfig,Config Form,nSleepTime,Probe Interval,
ClientCore/frmConfig,Config Form,nSleepTime.tooltip,Select Custom from the List or just start typing if you want a customized Sleeptime,
ClientCore/frmConfig,Config Form,nSyslogFacility,Syslog Facility,
ClientCore/frmConfig,Config Form,nSyslogPriority,Syslog Priority,
ClientCore/frmConfig,Config Form,nTLSAllowSSLv2,Allow SSL v2 (insecure),
ClientCore/frmConfig,Config Form,nTLSAllowSSLv3,Allow SSL v3  (insecure),
ClientCore/frmConfig,Config Form,nTLSAllowTLS10,Allow TLS v1.0  (insecure),
ClientCore/frmConfig,Config Form,nTLSAllowTLS11,Allow TLS v1.1,
ClientCore/frmConfig,Config Form,nTLSAllowTLS12,Allow TLS v1.2,
ClientCore/frmConfig,Config Form,nTLSAllowTLS13,Allow TLS v1.3,
ClientCore/frmConfig,Config Form,nTLSMode,TLS Mode,
ClientCore/frmConfig,Config Form,nTLSUseConfigurationCommands,Use OpenSSL configuration commands,
ClientCore/frmConfig,Config Form,nTimeOutLimit,Timeout Limit,
ClientCore/frmConfig,Config Form,nUseDiscQueue,Use Diskqueue if connection to Syslog Server fails,
ClientCore/frmConfig,Config Form,szActionCacheOptions,Action Queue Options,
ClientCore/frmConfig,Config Form,szButtonCopyLicenseClipboard,Import from Clipboard,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusFailed,Your license appears to be INVALID. Please check the spelling (case sensitive) and for accidental whitespaces.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusSuccess,Your license appears to be VALID.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusTitle,License Check,
ClientCore/frmConfig,Config Form,szCompressionBest,Best Compression,
ClientCore/frmConfig,Config Form,szCompressionLow,Low Compression,
ClientCore/frmConfig,Config Form,szCompressionNormal,Normal Compression,
ClientCore/frmConfig,Config Form,szCompressionSpeed,Best Speed,
ClientCore/frmConfig,Config Form,szConfigurationCommand_,Command Type,
ClientCore/frmConfig,Config Form,szConfigurationValue_,Command Value,
ClientCore/frmConfig,Config Form,szCreateDataFailure,Error while creating database tables.,
ClientCore/frmConfig,Config Form,szCreateDataSuccess,Database tables were successfully created. ,
ClientCore/frmConfig,Config Form,szCreateDataTitle,Create database tables,
ClientCore/frmConfig,Config Form,szCreateOdbcCommandFail,Failed to run SQL Command.,
ClientCore/frmConfig,Config Form,szCreateOdbcStatementSuccess,Successfully run statement: ,
ClientCore/frmConfig,Config Form,szDiskQueueDirectory,Diskqueue Directory,
ClientCore/frmConfig,Config Form,szEncodingDefault,System Default,
ClientCore/frmConfig,Config Form,szEncodingEUCJP,EUC-JP,
ClientCore/frmConfig,Config Form,szEncodingJIS,JIS (ISO-2022JP),
ClientCore/frmConfig,Config Form,szEncodingSHIFTJIS,SHIFT-JIS,
ClientCore/frmConfig,Config Form,szEncodingUTF16,Unicode (UTF16),
ClientCore/frmConfig,Config Form,szEncodingUTF8,Unicode (UTF8),
ClientCore/frmConfig,Config Form,szEnterNum,*Enter a numeric value for %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szEnterString,*Enter value for %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szErrorInTextBox,Error in configuration value,
ClientCore/frmConfig,Config Form,szErrorTextBoxMaxValue,Maximum Value: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxMinValue,Minimum Value: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxName,Configuration Setting: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxValue,Failed to convert invalid Value:,
ClientCore/frmConfig,Config Form,szErrorValueIsNotUnique,A configuration value is already set in another Action/Service. The following setting has to be unqiue. ,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadMessage,Successfully removed the following amount of non-existing Event Log channels: ,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadTitle,Removed not existing Channels,
ClientCore/frmConfig,Config Form,szEventLogScanMessage,You are about to scan for EventLog Channels. Please note that configured channels can be REMOVED if you unchecked one of the EventLog Types. Do you want to continue?,
ClientCore/frmConfig,Config Form,szEventLogScanTitle,Scan for new EventLog Channels,
ClientCore/frmConfig,Config Form,szEventTypeAUDITFAILURE,AUDIT FAILURE,
ClientCore/frmConfig,Config Form,szEventTypeAUDITSUCCESS,AUDIT SUCCESS,
ClientCore/frmConfig,Config Form,szEventTypeERROR,ERROR,
ClientCore/frmConfig,Config Form,szEventTypeINFORMATION,INFORMATION,
ClientCore/frmConfig,Config Form,szEventTypeSUCCESS,SUCCESS,
ClientCore/frmConfig,Config Form,szEventTypeWARNING,WARNING,
ClientCore/frmConfig,Config Form,szFacilityAuth,Auth,
ClientCore/frmConfig,Config Form,szFacilityCron,Cron,
ClientCore/frmConfig,Config Form,szFacilityDaemon,Daemon,
ClientCore/frmConfig,Config Form,szFacilityDisabled,--Disabled--,
ClientCore/frmConfig,Config Form,szFacilityKern,Kern,
ClientCore/frmConfig,Config Form,szFacilityLocal0,Local 0,
ClientCore/frmConfig,Config Form,szFacilityLocal1,Local 1,
ClientCore/frmConfig,Config Form,szFacilityLocal2,Local 2,
ClientCore/frmConfig,Config Form,szFacilityLocal3,Local 3,
ClientCore/frmConfig,Config Form,szFacilityLocal4,Local 4,
ClientCore/frmConfig,Config Form,szFacilityLocal5,Local 5,
ClientCore/frmConfig,Config Form,szFacilityLocal6,Local 6,
ClientCore/frmConfig,Config Form,szFacilityLocal7,Local 7,
ClientCore/frmConfig,Config Form,szFacilityLpr,LPR,
ClientCore/frmConfig,Config Form,szFacilityMail,Mail,
ClientCore/frmConfig,Config Form,szFacilityNews,News,
ClientCore/frmConfig,Config Form,szFacilitySr10,System reserved (10),
ClientCore/frmConfig,Config Form,szFacilitySr11,System reserved (11),
ClientCore/frmConfig,Config Form,szFacilitySr12,System reserved (12),
ClientCore/frmConfig,Config Form,szFacilitySr13,System reserved (13),
ClientCore/frmConfig,Config Form,szFacilitySr14,System reserved (14),
ClientCore/frmConfig,Config Form,szFacilitySr15,System reserved (15),
ClientCore/frmConfig,Config Form,szFacilitySyslog,Syslog,
ClientCore/frmConfig,Config Form,szFacilityUser,User,
ClientCore/frmConfig,Config Form,szFacilityUucp,UUCP,
ClientCore/frmConfig,Config Form,szFailedToConvertfieldIntoNumber,Failed to convert the following configuration setting into a valid number. Please correct the value and try again.,
ClientCore/frmConfig,Config Form,szGeneralValues,General Values,
ClientCore/frmConfig,Config Form,szInsertButton,Insert,
ClientCore/frmConfig,Config Form,szMilliseconds,milliseconds,
ClientCore/frmConfig,Config Form,szMyIPAddress,Listener IPAddress,
ClientCore/frmConfig,Config Form,szOverwriteValues,Overwrite Syslog Properties,
ClientCore/frmConfig,Config Form,szPostProcessExportFailure,Failed to export PostProcess as template with error: ,
ClientCore/frmConfig,Config Form,szPostProcessExportSuccess,Succesfully exported PostProcess rules as template into: ,
ClientCore/frmConfig,Config Form,szPostProcessExportTitle,PostProcess Export,
ClientCore/frmConfig,Config Form,szPostProcessImportFailure,Error while importing PostProcess template with error: ,
ClientCore/frmConfig,Config Form,szPostProcessImportSuccess,PostProcess Template successfully imported from: ,
ClientCore/frmConfig,Config Form,szPostProcessImportTitle,PostProcess Template Import,
ClientCore/frmConfig,Config Form,szPostProcessInvalidXml,This is not a valid PostProcess template file.,
ClientCore/frmConfig,Config Form,szPriorityAlert,Alert,
ClientCore/frmConfig,Config Form,szPriorityCritical,Critical,
ClientCore/frmConfig,Config Form,szPriorityDebug,Debug,
ClientCore/frmConfig,Config Form,szPriorityDisabled,--Disabled--,
ClientCore/frmConfig,Config Form,szPriorityEmerg,Emergency,
ClientCore/frmConfig,Config Form,szPriorityError,Error,
ClientCore/frmConfig,Config Form,szPriorityInfo,Information,
ClientCore/frmConfig,Config Form,szPriorityNotice,Notice,
ClientCore/frmConfig,Config Form,szPriorityWarning,Warning,
ClientCore/frmConfig,Config Form,szResource,Ressource ID,
ClientCore/frmConfig,Config Form,szRuleSetName,RuleSet to use,
ClientCore/frmConfig,Config Form,szSeconds,Seconds,
ClientCore/frmConfig,Config Form,szSyslogTagValue,Syslog Tag Value,
ClientCore/frmConfig,Config Form,szTLSAdvancedOptions,Advanced TLS Options,
ClientCore/frmConfig,Config Form,szTLSCAFile,Select common CA PEM,
ClientCore/frmConfig,Config Form,szTLSCertFile,Select Certificate PEM,
ClientCore/frmConfig,Config Form,szTLSCommandsInfo,"By enabling this option, you can set OpenSSL configuration commands directly. For more information on available configuration parameters for each command type, visit: ",
ClientCore/frmConfig,Config Form,szTLSCommandsInfoLink,OpenSSL SSL_CONF_cmd documentation,
ClientCore/frmConfig,Config Form,szTLSKeyFile,Select Key PEM,
ClientCore/frmConfig,Config Form,szTLSModeAnon,Anonymous authentication,
ClientCore/frmConfig,Config Form,szTLSModeX509Certvalid,x509/certvalid (certificate validation only),
ClientCore/frmConfig,Config Form,szTLSModeX509Fingerprint,x509/fingerprint (certificate fingerprint authentication),
ClientCore/frmConfig,Config Form,szTLSModeX509Name,x509/name (certificate validation and name authentication),
ClientCore/frmConfig,Config Form,szTLSModex509usecert,Use Certifcate,
ClientCore/frmConfig,Config Form,szTextBoxErrorInvalidNumber,"Error, this is a numeric field. Only numbers are allowed.",
ClientCore/frmConfig,Config Form,szVerifyDataFailure,Error while checking data connection. ,
ClientCore/frmConfig,Config Form,szVerifyDataSuccess,Data source successfully connected ,
ClientCore/frmConfig,Config Form,szVerifyDataTitle,Datasource access check,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorNoValidHost,Invalid Servername configured.  More details:,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorReadFail,"Failed to read eventlog from configured server. Please make sure that the machine, which you are going to monitor, does has File and Print Services enabled and accessible by this machine. 

This is important as the EventLog Service will read the message 
libs on the remote machine by using the default administrative shares.
For this reason, the Service must be configured to run with a user who has administrative rights on the local and remote machine. 

If File and Print services remain disabled, the local message libs 
will used instead. Note that you may experience a lot of missing 
message libs in this case.",
ClientCore/frmConfig,Config Form,szVerifyEvtErrorRemote,Your current license does not allow remote eventlog monitoring.,
ClientCore/frmConfig,Config Form,szVerifyEvtFailure,Error while verifying remote EventLog access. More details:,
ClientCore/frmConfig,Config Form,szVerifyEvtSuccess,Successfully established remote EventLog access using the current logged on User:,
ClientCore/frmConfig,Config Form,szVerifyEvtTitle,Eventlog remote access check,
ClientCore/frmConfig,Config Form,szVerifyOdbcConnectFail,Failed to connect to ODBC datasource,
ClientCore/frmConfig,Config Form,szVerifyOledbConnectFail,Failed to connect to OLEDB datasource,
ClientCore/frmConfig,Config Form,szVerifyOledbErrorEmptyConnStr,Invalid or empty OLEDB connection,
ClientCore/frmConfig,Config Form,tlsconfigcommands,Configuration commands list,
ClientCore/frmConfig,Config Form,ttSnmpOidDefVal,Default Value: ,
ClientCore/frmConfig,Config Form,ttSnmpOidDescription,Description: ,
ClientCore/frmConfig,Config Form,ttSnmpOidDetails,SNMP OID Details,
ClientCore/frmConfig,Config Form,ttSnmpOidLongName,OID Long Name: ,
ClientCore/frmConfig,Config Form,ttSnmpOidName,OID Name: ,
ClientCore/frmConfig,Config Form,ttSnmpOidVarType,Variable Type: ,
ClientCore/frmEventViewer,Event Viewer Form,$this.Text,EventViewer,
ClientCore/frmEventViewer,Event Viewer Form,SFDiagEvents.Title,Save selected Events as ...,
ClientCore/frmEventViewer,Event Viewer Form,STBEvents.Text,statusStrip1,
ClientCore/frmEventViewer,Event Viewer Form,cDateTime.HeaderText,Date and Time,
ClientCore/frmEventViewer,Event Viewer Form,cEventID.HeaderText,Event ID,
ClientCore/frmEventViewer,Event Viewer Form,cEventIndex.HeaderText,Index [hidden],
ClientCore/frmEventViewer,Event Viewer Form,cEventLevel.HeaderText,Event Level,
ClientCore/frmEventViewer,Event Viewer Form,cLevelImage.HeaderText,_,
ClientCore/frmEventViewer,Event Viewer Form,cSource.HeaderText,Source,
ClientCore/frmEventViewer,Event Viewer Form,cTaskCategory.HeaderText,Task Category,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items,Any time,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items1,Last hour,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items2,Last 12 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items3,Last 24 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items4,Last 7 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items5,Last 30 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items6,<< Custom Range >>,
ClientCore/frmEventViewer,Event Viewer Form,cmdEventProperties.Text,Event Properties,
ClientCore/frmEventViewer,Event Viewer Form,cmdFilterEvents.Text,Filter Events,
ClientCore/frmEventViewer,Event Viewer Form,cmdRefresh.Text,Refresh,
ClientCore/frmEventViewer,Event Viewer Form,cmdResetView.Text,ResetView,
ClientCore/frmEventViewer,Event Viewer Form,cmdSaveEvents.Text,Save Events,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearch.Text,Search,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearchGo.Text,Search !,
ClientCore/frmEventViewer,Event Viewer Form,lblActions.Text,Actions,
ClientCore/frmEventViewer,Event Viewer Form,lblEventCount.Text,0,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterEventTypes.Text,Select Eventlevels,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterOptions.Text,Filter Options,
ClientCore/frmEventViewer,Event Viewer Form,lblSearch.Text,Search,
ClientCore/frmEventViewer,Event Viewer Form,lblStatus.Text,Status,
ClientCore/frmEventViewer,Event Viewer Form,lblTools.Text,Tools,
ClientCore/frmEventViewer,Event Viewer Form,lvEventTypes.Text,lvEventTypes,
ClientCore/frmEventViewer,Event Viewer Form,mnuCopy.Text,Copy,
ClientCore/frmEventViewer,Event Viewer Form,mnuCopyDetails.Text,Copy Details,
ClientCore/frmEventViewer,Event Viewer Form,mnuCopyTable.Text,Copy Table,
ClientCore/frmEventViewer,Event Viewer Form,mnuEventProperties.Text,Event Properties,
ClientCore/frmEventViewer,Event Viewer Form,mnuRefresh.Text,Refresh,
ClientCore/frmEventViewer,Event Viewer Form,mnuResetView.Text,Reset View,
ClientCore/frmEventViewer,Event Viewer Form,mnuSaveSelectedEvents.Text,Save Selected Events ...,
ClientCore/frmEventViewer,Event Viewer Form,statusCancelButton.Text,Cancel Event refresh,
ClientCore/frmEventViewer,Event Viewer Form,szCleaningDataGrid,Cleaning DataGrid,
ClientCore/frmEventViewer,Event Viewer Form,szEventLogChannel,EventLog Channel: ,
ClientCore/frmEventViewer,Event Viewer Form,szFillingDataGrid,Filling DataGrid,
ClientCore/frmEventViewer,Event Viewer Form,szInitView,Initialising EventView ...,
ClientCore/frmEventViewer,Event Viewer Form,szSearchingFor,Searching for,
ClientCore/frmEventViewer,Event Viewer Form,szSearchingForEvents,Searching for related Events,
ClientCore/frmEventViewer,Event Viewer Form,szSortingByColumn,Sorting by Column,
ClientCore/frmEventViewer,Event Viewer Form,tslblEventCount.Text,Eventcount:,
ClientCore/frmEventViewer,Event Viewer Form,txtSearchEvents.ToolTipText,Enter a search pattern and hit return to perform a search,
ClientCore/frmEventViewerDetail,Event Viewer Detail Form,$this.Text,Event Properties,
ClientCore/frmEventViewerDetail,Event Viewer Detail Form,cmdClose.Text,Close,
ClientCore/frmEventViewerDetail,Event Viewer Detail Form,cmdCopy.Text,Copy,
ClientCore/frmExportConfigScope,Export Config Scope Form,$this.Text,Export configuration,
ClientCore/frmExportConfigScope,Export Config Scope Form,btnCancel.Text,Cancel,
ClientCore/frmExportConfigScope,Export Config Scope Form,btnNext.Text,Next…,
ClientCore/frmExportConfigScope,Export Config Scope Form,lblExportFullDesc.Text,"Exports all general settings (including license), services, and rule sets.",
ClientCore/frmExportConfigScope,Export Config Scope Form,lblExportNoGeneralDesc.Text,"Exports only services and rule sets. No general blocks (e.g. engine, debug, license) are written.",
ClientCore/frmExportConfigScope,Export Config Scope Form,lblExportNoLicenseDesc.Text,"Exports all general settings except the license block, plus services and rule sets.",
ClientCore/frmExportConfigScope,Export Config Scope Form,lblIntro.Text,Choose what to include in the exported file. You will choose where to save in the next step.,
ClientCore/frmExportConfigScope,Export Config Scope Form,rbExportFull.Text,Full export,
ClientCore/frmExportConfigScope,Export Config Scope Form,rbExportNoGeneral.Text,Full export (without general settings),
