Unit,Unit Name,ID,Text,Comment
ClientCore/frmConfig,Config Form,nDiskCacheWait,Ühenduskatsete vaheline ooteaeg,
ClientCore/frmConfig,Config Form,nDiskQueueMaxFileSize,"Kui see suurus on saavutatud, jagage failid pooleks",
ClientCore/frmConfig,Config Form,nInetType,Interneti-protokolli tüüp,
ClientCore/frmConfig,Config Form,nListenPort,Kuulaja port,
ClientCore/frmConfig,Config Form,nOutputEncoding,Väljundi kodeerimine,
ClientCore/frmConfig,Config Form,nPort,Kuulaja port,
ClientCore/frmConfig,Config Form,nPreventOverrunDelay,Ülesõidu vältimise viivitus (ms),
ClientCore/frmConfig,Config Form,nProtocolType,Protokolli tüüp,
ClientCore/frmConfig,Config Form,nSleepTime,Sondi intervall,
ClientCore/frmConfig,Config Form,nSleepTime.tooltip,"Valige loendist Kohandatud või alustage lihtsalt tippimist, kui soovite kohandatud uneaega",
ClientCore/frmConfig,Config Form,nSyslogFacility,Syslog Rajatis,
ClientCore/frmConfig,Config Form,nSyslogPriority,Syslog Prioriteet,
ClientCore/frmConfig,Config Form,nTLSAllowSSLv2,Luba SSL v2 (ebaturvaline),
ClientCore/frmConfig,Config Form,nTLSAllowSSLv3,Luba SSL v3 (ebaturvaline),
ClientCore/frmConfig,Config Form,nTLSAllowTLS10,Luba TLS v1.0 (ebaturvaline),
ClientCore/frmConfig,Config Form,nTLSAllowTLS11,Luba TLS v1.1,
ClientCore/frmConfig,Config Form,nTLSAllowTLS12,Luba TLS v1.2,
ClientCore/frmConfig,Config Form,nTLSAllowTLS13,Luba TLS v1.3,
ClientCore/frmConfig,Config Form,nTLSMode,TLS režiim,
ClientCore/frmConfig,Config Form,nTLSUseConfigurationCommands,Kasutage OpenSSL-i konfiguratsioonikäske,
ClientCore/frmConfig,Config Form,nTimeOutLimit,Timeout Limit,
ClientCore/frmConfig,Config Form,nUseDiscQueue,"Kasutage Diskqueue, kui ühendus serveriga Syslog ebaõnnestub",
ClientCore/frmConfig,Config Form,szActionCacheOptions,Toimingu järjekorra valikud,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusFailed,Teie litsents näib olevat KEHTNE. Kontrollige õigekirja (tõstutundlik) ja juhuslike tühikute olemasolu.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusSuccess,Teie litsents näib olevat KEHTIV.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusTitle,Litsentsi kontroll,
ClientCore/frmConfig,Config Form,szCompressionBest,Parim kokkusurumine,
ClientCore/frmConfig,Config Form,szCompressionLow,Madal kompressioon,
ClientCore/frmConfig,Config Form,szCompressionNormal,Tavaline kokkusurumine,
ClientCore/frmConfig,Config Form,szCompressionSpeed,Parim kiirus,
ClientCore/frmConfig,Config Form,szConfigurationCommand_,Käsu tüüp,
ClientCore/frmConfig,Config Form,szConfigurationValue_,Käsu väärtus,
ClientCore/frmConfig,Config Form,szCreateDataFailure,Viga andmebaasi tabelite loomisel.,
ClientCore/frmConfig,Config Form,szCreateDataSuccess,Andmebaasi tabelid on edukalt loodud.,
ClientCore/frmConfig,Config Form,szCreateDataTitle,Loo andmebaasi tabelid,
ClientCore/frmConfig,Config Form,szCreateOdbcCommandFail,SQL-käsu käivitamine ebaõnnestus.,
ClientCore/frmConfig,Config Form,szCreateOdbcStatementSuccess,Käivitage avaldus edukalt:,
ClientCore/frmConfig,Config Form,szDataGridCopy,Kopeeri,
ClientCore/frmConfig,Config Form,szDataGridCut,Lõika,
ClientCore/frmConfig,Config Form,szDataGridInsertProperty,Sisesta omadus...,
ClientCore/frmConfig,Config Form,szDataGridPaste,Kleebi,
ClientCore/frmConfig,Config Form,szDiskQueueDirectory,Kettajärjekorra kataloog,
ClientCore/frmConfig,Config Form,szEncodingDefault,Süsteemi vaikeseade,
ClientCore/frmConfig,Config Form,szEncodingEUCJP,EUC-JP,
ClientCore/frmConfig,Config Form,szEncodingJIS,JIS (ISO-2022JP),
ClientCore/frmConfig,Config Form,szEncodingSHIFTJIS,SHIFT-JIS,
ClientCore/frmConfig,Config Form,szEncodingUTF16,Unicode (UTF16),
ClientCore/frmConfig,Config Form,szEncodingUTF8,Unicode (UTF8),
ClientCore/frmConfig,Config Form,szEnterNum,*Sisesta %1 arvväärtus*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szEnterString,*Sisesta %1 väärtus*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szErrorInTextBox,Viga konfiguratsiooniväärtuses,
ClientCore/frmConfig,Config Form,szErrorTextBoxMaxValue,Maksimaalne väärtus:,
ClientCore/frmConfig,Config Form,szErrorTextBoxMinValue,Minimaalne väärtus:,
ClientCore/frmConfig,Config Form,szErrorTextBoxName,Konfiguratsiooni seadistus:,
ClientCore/frmConfig,Config Form,szErrorTextBoxValue,Kehtetu väärtuse teisendamine ebaõnnestus:,
ClientCore/frmConfig,Config Form,szErrorValueIsNotUnique,Konfiguratsiooniväärtus on juba määratud teises toimingus või teenuses. Järgmine säte peab olema kordumatu.,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadMessage,Järgmise hulga olematu sündmuste logi kanalite eemaldamine õnnestus:,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadTitle,Eemaldati olemasolevad kanalid,
ClientCore/frmConfig,Config Form,szEventLogScanMessage,"Otsitakse EventLog-kanaleid. Pange tähele, et seadistatud kanalid võidakse eemaldada, kui tühjendasite mõne EventLogi tüübi valiku. Kas soovite jätkata?",
ClientCore/frmConfig,Config Form,szEventLogScanTitle,Otsi uusi EventLog-kanaleid,
ClientCore/frmConfig,Config Form,szEventTypeAUDITFAILURE,AUDITI EBAÕNNESTUS,
ClientCore/frmConfig,Config Form,szEventTypeAUDITSUCCESS,AUDITI EDU,
ClientCore/frmConfig,Config Form,szEventTypeERROR,VIGA,
ClientCore/frmConfig,Config Form,szEventTypeINFORMATION,TEAVE,
ClientCore/frmConfig,Config Form,szEventTypeSUCCESS,EDU,
ClientCore/frmConfig,Config Form,szEventTypeWARNING,HOIATUS,
ClientCore/frmConfig,Config Form,szFacilityAuth,Aut,
ClientCore/frmConfig,Config Form,szFacilityCron,Cron,
ClientCore/frmConfig,Config Form,szFacilityDaemon,Deemon,
ClientCore/frmConfig,Config Form,szFacilityDisabled,--Keelatud--,
ClientCore/frmConfig,Config Form,szFacilityKern,Kern,
ClientCore/frmConfig,Config Form,szFacilityLocal0,Kohalik 0,
ClientCore/frmConfig,Config Form,szFacilityLocal1,Kohalik 1,
ClientCore/frmConfig,Config Form,szFacilityLocal2,Kohalik 2,
ClientCore/frmConfig,Config Form,szFacilityLocal3,Kohalik 3,
ClientCore/frmConfig,Config Form,szFacilityLocal4,Kohalik 4,
ClientCore/frmConfig,Config Form,szFacilityLocal5,Kohalik 5,
ClientCore/frmConfig,Config Form,szFacilityLocal6,Kohalik 6,
ClientCore/frmConfig,Config Form,szFacilityLocal7,Kohalik 7,
ClientCore/frmConfig,Config Form,szFacilityLpr,LPR,
ClientCore/frmConfig,Config Form,szFacilityMail,Mail,
ClientCore/frmConfig,Config Form,szFacilityNews,Uudised,
ClientCore/frmConfig,Config Form,szFacilitySr10,Süsteem reserveeritud (10),
ClientCore/frmConfig,Config Form,szFacilitySr11,Süsteem reserveeritud (11),
ClientCore/frmConfig,Config Form,szFacilitySr12,Süsteem reserveeritud (12),
ClientCore/frmConfig,Config Form,szFacilitySr13,Süsteem reserveeritud (13),
ClientCore/frmConfig,Config Form,szFacilitySr14,Süsteem reserveeritud (14),
ClientCore/frmConfig,Config Form,szFacilitySr15,Süsteem reserveeritud (15),
ClientCore/frmConfig,Config Form,szFacilitySyslog,Syslog,
ClientCore/frmConfig,Config Form,szFacilityUser,Kasutaja,
ClientCore/frmConfig,Config Form,szFacilityUucp,UUCP,
ClientCore/frmConfig,Config Form,szFailedToConvertfieldIntoNumber,Järgmise konfiguratsioonisätte teisendamine kehtivaks numbriks ebaõnnestus. Parandage väärtus ja proovige uuesti.,
ClientCore/frmConfig,Config Form,szGeneralValues,Üldväärtused,
ClientCore/frmConfig,Config Form,szInsertButton,Sisesta,
ClientCore/frmConfig,Config Form,szMilliseconds,millisekundid,
ClientCore/frmConfig,Config Form,szMyIPAddress,Kuulaja IP-aadress,
ClientCore/frmConfig,Config Form,szOverwriteValues,Syslog atribuutide ülekirjutamine,
ClientCore/frmConfig,Config Form,szPostProcessExportFailure,PostProcessi eksportimine mallina ebaõnnestus veaga:,
ClientCore/frmConfig,Config Form,szPostProcessExportSuccess,PostProcessi reeglid eksporditi edukalt mallina:,
ClientCore/frmConfig,Config Form,szPostProcessExportTitle,Protsessijärgne eksport,
ClientCore/frmConfig,Config Form,szPostProcessImportFailure,Viga veaga PostProcessi malli importimisel:,
ClientCore/frmConfig,Config Form,szPostProcessImportSuccess,PostProcessi mall edukalt imporditud asukohast:,
ClientCore/frmConfig,Config Form,szPostProcessImportTitle,PostProcess malli import,
ClientCore/frmConfig,Config Form,szPostProcessInvalidXml,See ei ole kehtiv PostProcessi mallifail.,
ClientCore/frmConfig,Config Form,szPriorityAlert,Hoiatus,
ClientCore/frmConfig,Config Form,szPriorityCritical,Kriitiline,
ClientCore/frmConfig,Config Form,szPriorityDebug,Silumine,
ClientCore/frmConfig,Config Form,szPriorityDisabled,--Keelatud--,
ClientCore/frmConfig,Config Form,szPriorityEmerg,Hädaolukord,
ClientCore/frmConfig,Config Form,szPriorityError,Viga,
ClientCore/frmConfig,Config Form,szPriorityInfo,Teave,
ClientCore/frmConfig,Config Form,szPriorityNotice,Märka,
ClientCore/frmConfig,Config Form,szPriorityWarning,Hoiatus,
ClientCore/frmConfig,Config Form,szResource,Ressursi ID,
ClientCore/frmConfig,Config Form,szRuleSetName,RuleKasutamiseks määratud,
ClientCore/frmConfig,Config Form,szSeconds,Sekundid,
ClientCore/frmConfig,Config Form,szSyslogTagValue,Syslog Märgendi väärtus,
ClientCore/frmConfig,Config Form,szTLSAdvancedOptions,Täpsemad TLS-i valikud,
ClientCore/frmConfig,Config Form,szTLSCAFile,Valige tavaline CA PEM,
ClientCore/frmConfig,Config Form,szTLSCertFile,Valige PEM-i sertifikaat,
ClientCore/frmConfig,Config Form,szTLSCommandsInfo,Selle suvandi lubamisel saate määrata OpenSSL-i konfiguratsioonikäsud otse. Iga käsutüübi jaoks saadaolevate konfiguratsiooniparameetrite kohta lisateabe saamiseks külastage:,
ClientCore/frmConfig,Config Form,szTLSCommandsInfoLink,OpenSSL SSL_CONF_cmd dokumentatsioon,
ClientCore/frmConfig,Config Form,szTLSKeyFile,Valige Key PEM,
ClientCore/frmConfig,Config Form,szTLSModeAnon,Anonüümne autentimine,
ClientCore/frmConfig,Config Form,szTLSModeX509Certvalid,x509 / sertifikaat (ainult sertifikaadi kinnitamine),
ClientCore/frmConfig,Config Form,szTLSModeX509Fingerprint,x509/sõrmejälg (sõrmejälje autentimise sertifikaat),
ClientCore/frmConfig,Config Form,szTLSModeX509Name,x509/nimi (sertifikaadi kinnitamine ja nime autentimine),
ClientCore/frmConfig,Config Form,szTLSModex509usecert,Kasutage sertifikaati,
ClientCore/frmConfig,Config Form,szTextBoxErrorInvalidNumber,"Viga, see on numbriväli. Lubatud on ainult numbrid.",
ClientCore/frmConfig,Config Form,szVerifyDataFailure,Viga andmesideühenduse kontrollimisel.,
ClientCore/frmConfig,Config Form,szVerifyDataSuccess,Andmeallika ühendamine õnnestus,
ClientCore/frmConfig,Config Form,szVerifyDataTitle,Andmeallika juurdepääsu kontroll,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorNoValidHost,Kehtetu serverinimi on seadistatud.  Täpsemalt:,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorReadFail,"Konfigureeritud serverist sündmustelogi lugemine nurjus. Veenduge, et masinal, mida kavatsete jälgida, on faili- ja printimisfunktsioonid Service lubatud ja sellele masinale juurdepääsetav. 

See on oluline, kuna EventLog Service loeb sõnumit 
libs kaugmasinas, kasutades vaikehalduri jagamisi.
Sel põhjusel tuleb Service konfigureerida töötama kasutajaga, kellel on kohalikus ja kaugmasinas administraatoriõigused. 

Kui faili- ja printimisteenused jäävad keelatuks, kuvatakse kohalikud sõnumite libised 
kasutatakse selle asemel. Pange tähele, et võite kogeda palju puudujääke 
sõnumi libs sel juhul.",
ClientCore/frmConfig,Config Form,szVerifyEvtErrorRemote,Teie praegune litsents ei võimalda sündmustelogi kaugjälgimist.,
ClientCore/frmConfig,Config Form,szVerifyEvtFailure,Viga kaugjuurdepääsu EventLog kinnitamisel. Täpsemalt:,
ClientCore/frmConfig,Config Form,szVerifyEvtSuccess,"Kaugjuurdepääs EventLog edukalt loodud, kasutades praegust sisse logitud kasutajat:",
ClientCore/frmConfig,Config Form,szVerifyEvtTitle,Sündmuste logi kaugjuurdepääsu kontroll,
ClientCore/frmConfig,Config Form,szVerifyOdbcConnectFail,Ühenduse loomine ODBC andmeallikaga ebaõnnestus,
ClientCore/frmConfig,Config Form,szVerifyOledbConnectFail,OLEDB andmeallikaga ühenduse loomine ebaõnnestus,
ClientCore/frmConfig,Config Form,szVerifyOledbErrorEmptyConnStr,Vigane või tühi OLEDB-ühendus,
ClientCore/frmConfig,Config Form,tlsconfigcommands,Konfiguratsioonikäskude loend,
ClientCore/frmConfig,Config Form,ttSnmpOidDefVal,Vaikeväärtus:,
ClientCore/frmConfig,Config Form,ttSnmpOidDescription,Kirjeldus:,
ClientCore/frmConfig,Config Form,ttSnmpOidDetails,SNMP OID üksikasjad,
ClientCore/frmConfig,Config Form,ttSnmpOidLongName,OID pikk nimi:,
ClientCore/frmConfig,Config Form,ttSnmpOidName,OID nimi:,
ClientCore/frmConfig,Config Form,ttSnmpOidVarType,Muutuja tüüp:,
ClientCore/frmEventViewer,Event Viewer Form,$this.Text,EventViewer,
ClientCore/frmEventViewer,Event Viewer Form,SFDiagEvents.Title,Save selected Events as ...,
ClientCore/frmEventViewer,Event Viewer Form,STBEvents.Text,statusStrip1,
ClientCore/frmEventViewer,Event Viewer Form,cDateTime.HeaderText,Kuupäev ja kellaaeg,
ClientCore/frmEventViewer,Event Viewer Form,cEventID.HeaderText,Event ID,
ClientCore/frmEventViewer,Event Viewer Form,cEventIndex.HeaderText,Index [hidden],
ClientCore/frmEventViewer,Event Viewer Form,cEventLevel.HeaderText,Sündmuse tase,
ClientCore/frmEventViewer,Event Viewer Form,cLevelImage.HeaderText,_,
ClientCore/frmEventViewer,Event Viewer Form,cSource.HeaderText,Allikas,
ClientCore/frmEventViewer,Event Viewer Form,cTaskCategory.HeaderText,Ülesande kategooria,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items,Any time,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items1,Last hour,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items2,Last 12 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items3,Last 24 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items4,Last 7 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items5,Last 30 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items6,<< Custom Range >>,
ClientCore/frmEventViewer,Event Viewer Form,cmdEventProperties.Text,Sündmuse omadused,
ClientCore/frmEventViewer,Event Viewer Form,cmdFilterEvents.Text,Filtreeri sündmusi,
