Unit,Unit Name,ID,Text,Comment
ClientCore/frmAboutTemplate,About Template Form,lblServiceVersion.Text,1.x,
ClientCore/frmAboutTemplate,About Template Form,lblTitle.Text,Informazioni su [Product],
ClientCore/frmAddRule,Add Rule Form,$this.Text,Add Rule,
ClientCore/frmAddRule,Add Rule Form,cmdCancel.Text,Annulla,
ClientCore/frmAddRule,Add Rule Form,cmdOK.Text,OK,
ClientCore/frmAddRule,Add Rule Form,frmAddRule.Text,Aggiungi regola,
ClientCore/frmAddRule,Add Rule Form,lblAfterRuleAdded.Text,Dopo aver aggiunto la regola...,
ClientCore/frmAddRule,Add Rule Form,lblExample.Text,Ad esempio MiaRegola o Regola1,
ClientCore/frmAddRule,Add Rule Form,lblName.Text,Immetti il nome della nuova regola,
ClientCore/frmAddRule,Add Rule Form,lblTitle.Text,Aggiunta di una nuova regola...,
ClientCore/frmAddRule,Add Rule Form,rdAddActions.Text,Aggiungi le azioni selezionate alla regola.,
ClientCore/frmAddRule,Add Rule Form,rdNoActions.Text,Non aggiungere ancora alcuna azione.,
ClientCore/frmAddRule,Add Rule Form,szErrorRuleName,Errore nome regola,
ClientCore/frmAddRule,Add Rule Form,szErrorRuleNameMsg,Errore: il nome della regola è troppo corto.,
ClientCore/frmAddRuleSet,Add Rule Set Form,$this.Text,Add RuleSet,
ClientCore/frmAddRuleSet,Add Rule Set Form,cmdCancel.Text,Annulla,
ClientCore/frmAddRuleSet,Add Rule Set Form,cmdOK.Text,OK,
ClientCore/frmAddRuleSet,Add Rule Set Form,frmAddRuleSet.Text,Aggiungi set di regole,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblAfterRuleSet.Text,Dopo aver aggiunto il set di regole...,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblExample.Text,Ad esempio MioSetDiRegole o SetDiRegole1,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblName.Text,Immetti il nome del nuovo set di regole,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblTitle.Text,Aggiunta di un nuovo set di regole...,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdNoRule.Text,Non aggiungere ancora alcuna regola.,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdRulePerAction.Text,Aggiungi una regola per ciascuna di queste azioni.,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdSingleRule.Text,Aggiungi una singola regola che includa queste azioni.,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetName,Errore nome set di regole,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameDupl,Errore: esiste già un set di regole con lo stesso nome. Specifica un altro nome per il set di regole.,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameMsg,Errore: il nome del set di regole è troppo corto.,
ClientCore/frmClientConfig,Client Config Form,$this.Text,Options,
ClientCore/frmClientConfig,Client Config Form,btnValidateUrl.Text,Convalidare,
ClientCore/frmClientConfig,Client Config Form,chkAlwaysReloadApplication.Text,Chiedi sempre di ricaricare l'applicazione quando cambi lingua,
ClientCore/frmClientConfig,Client Config Form,chkAutoConfigReloadFromUrl.Text,Ricarica automaticamente la configurazione dall'URL (richiesto https),
ClientCore/frmClientConfig,Client Config Form,chkAutoSaveWarning.Text,Elimina il messaggio di avviso di salvataggio automatico,
ClientCore/frmClientConfig,Client Config Form,chkAutoSortDataGrids.Text,Ordina automaticamente le griglie dati:,
ClientCore/frmClientConfig,Client Config Form,chkLoadMibsDescription.Text,Carica le descrizioni SNMP MIB (rallenta il browser OID al primo avvio),
ClientCore/frmClientConfig,Client Config Form,chkServiceWarning.Text,Elimina l'avviso quando un servizio viene eliminato,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForRuleSets.Text,Crea file di configurazione individuali per i set di regole,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForServices.Text,Crea file di configurazione individuali per i servizi,
ClientCore/frmClientConfig,Client Config Form,cmdBrowse.Text,Sfoglia,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileConfig.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileData.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdCancel.Text,Annulla,
ClientCore/frmClientConfig,Client Config Form,cmdOK.Text,OK,
ClientCore/frmClientConfig,Client Config Form,lblAutoConfigReloadFromUrlSleepTime.Text,Intervallo di controllo:,
ClientCore/frmClientConfig,Client Config Form,lblBaseKey.Text,Chiave di registro di base:,
ClientCore/frmClientConfig,Client Config Form,lblConfigFilename.Text,Nome file di configurazione:,
ClientCore/frmClientConfig,Client Config Form,lblDataDirectory.Text,Directory dei dati:,
ClientCore/frmClientConfig,Client Config Form,lblDataKey.Text,Chiave di registro dei dati:,
ClientCore/frmClientConfig,Client Config Form,lblLanguage.Text,Scegli la tua lingua:,
ClientCore/frmClientConfig,Client Config Form,lblRootKey.Text,Chiave del registro principale:,
ClientCore/frmClientConfig,Client Config Form,rbFile.Text,Carica configurazione da file,
ClientCore/frmClientConfig,Client Config Form,rbRegistry.Text,Carica la configurazione dal registro,
ClientCore/frmClientConfig,Client Config Form,szAscending,Ascendente,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfo,Ricaricamento automatico della configurazione,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfoFull,"Le proprietà per il ricaricamento automatico della configurazione sono state modificate. Per applicare le modifiche, è necessario riavviare il servizio.",
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeError,Il numero inserito non è valido. Inserisci un intervallo di controllo nu valido o selezionane uno dall'elenco.,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeTitle,Intervallo di controllo non valido,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChanged,Le impostazioni della posizione di configurazione sono state modificate.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull1,Vuoi copiare la configurazione attualmente caricata nella nuova posizione?,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull2,"PER FAVORE, DECIDI CON ATTENZIONE! Qualsiasi configurazione esistente nella nuova posizione verrà SOVRASCRITTA!",
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull3,Il client di configurazione verrà ricaricato dalla nuova posizione. Il servizio in background deve essere riavviato prima di usare la nuova origine di configurazione. Usare Riavvia servizio nella barra degli strumenti dopo il ricaricamento del client.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationServiceRestartInfo,Posizione configurazione modificata,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationServiceRestartInfoFull,Il client di configurazione verrà ricaricato dalla nuova posizione. Il servizio in background deve essere riavviato prima di usare la nuova origine di configurazione. Usare Riavvia servizio nella barra degli strumenti dopo il ricaricamento del client.,
ClientCore/frmClientConfig,Client Config Form,szDescending,Discendente,
ClientCore/frmClientConfig,Client Config Form,szErrorInvalidUrl,"Errore, l'URL non è valido.",
ClientCore/frmClientConfig,Client Config Form,szErrorUrlDownloadFailed,Impossibile scaricare l'URL con errore:,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlInvalid,L'URL non sembra essere un URL valido.,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlNotSecure,"L'URL deve iniziare con https, è supportato solo il protocollo https sicuro.",
ClientCore/frmClientConfig,Client Config Form,szValidateUrlFailure,Processo di convalida dell'URL non riuscito:,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlSuccess,L'URL è stato convalidato correttamente.,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlTitle,Risultati della convalida URL,
ClientCore/frmClientConfig,Client Config Form,tpConfigAccess.Text,Accesso alla configurazione,
ClientCore/frmClientConfig,Client Config Form,tpGeneral.Text,Generale,
ClientCore/frmConfig,Config Form,$this.Text,frmConfig,
ClientCore/frmConfig,Config Form,bCacheRandomDelay,Abilita il ritardo del tempo di attesa casuale,
ClientCore/frmConfig,Config Form,bCacheWaittimeDoubling,Doppio tempo di attesa dopo ogni tentativo,
ClientCore/frmConfig,Config Form,btnBrowse,Sfoglia,
ClientCore/frmConfig,Config Form,btnCreateDB,Crea banca dati,
ClientCore/frmConfig,Config Form,btnPostProcessImport,Importa regola,
ClientCore/frmConfig,Config Form,btnPostProcessSave,Esporta regola,
ClientCore/frmConfig,Config Form,btnRefresh,Aggiorna,
ClientCore/frmConfig,Config Form,btnVerifyDB,Verifica banca dati,
ClientCore/frmConfig,Config Form,lbl_afinet,IPv4,
ClientCore/frmConfig,Config Form,lbl_afinet6,IPv6,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_localtime,Ora locale,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_utc,Tempo coordinato universale (UTC/GMT),
ClientCore/frmConfig,Config Form,lbl_prottcp,TCP,
ClientCore/frmConfig,Config Form,lbl_protudp,UDP,
ClientCore/frmConfig,Config Form,lbl_snmpver1,SNMP Solo versione 1,
ClientCore/frmConfig,Config Form,lbl_snmpver2,SNMP Solo versione 2c,
ClientCore/frmConfig,Config Form,lbl_snmpverall,Tutte le versioni supportate,
ClientCore/frmConfig,Config Form,nCacheRandomDelayTime,Ritardo casuale massimo,
ClientCore/frmConfig,Config Form,nCacheWaittimeDoublingTimes,Limita il raddoppio del tempo di attesa a,
ClientCore/frmConfig,Config Form,nDiskCacheWait,Tempo di attesa tra i tentativi di connessione,
ClientCore/frmConfig,Config Form,nDiskQueueMaxFileSize,Dividi i file se viene raggiunta questa dimensione,
ClientCore/frmConfig,Config Form,nInetType,Tipo di protocollo Internet,
ClientCore/frmConfig,Config Form,nListenPort,Porta dell'ascoltatore,
ClientCore/frmConfig,Config Form,nOutputEncoding,Codifica dell'uscita,
ClientCore/frmConfig,Config Form,nPort,Porta dell'ascoltatore,
ClientCore/frmConfig,Config Form,nPreventOverrunDelay,Ritardo prevenzione sovraccarico (ms),
ClientCore/frmConfig,Config Form,nProtocolType,Tipo di protocollo,
ClientCore/frmConfig,Config Form,nSleepTime,Intervallo della sonda,
ClientCore/frmConfig,Config Form,nSleepTime.tooltip,Seleziona Personalizzato dall'elenco o inizia a digitare se desideri un periodo di sonno personalizzato,
ClientCore/frmConfig,Config Form,nSyslogFacility,Facility Syslog,
ClientCore/frmConfig,Config Form,nSyslogPriority,Priorità Syslog,
ClientCore/frmConfig,Config Form,nTLSAllowSSLv2,Consenti SSL v2 (non sicuro),
ClientCore/frmConfig,Config Form,nTLSAllowSSLv3,Consenti SSL v3 (non sicuro),
ClientCore/frmConfig,Config Form,nTLSAllowTLS10,Consenti TLS v1.0 (non sicuro),
ClientCore/frmConfig,Config Form,nTLSAllowTLS11,Consenti TLS v1.1,
ClientCore/frmConfig,Config Form,nTLSAllowTLS12,Consenti TLS v1.2,
ClientCore/frmConfig,Config Form,nTLSAllowTLS13,Consenti TLS v1.3,
ClientCore/frmConfig,Config Form,nTLSMode,Modalità TLS,
ClientCore/frmConfig,Config Form,nTLSUseConfigurationCommands,Utilizza i comandi di configurazione OpenSSL,
ClientCore/frmConfig,Config Form,nTimeOutLimit,Limite di timeout,
ClientCore/frmConfig,Config Form,nUseDiscQueue,Utilizzare Diskqueue se la connessione al server Syslog non riesce,
ClientCore/frmConfig,Config Form,szActionCacheOptions,Opzioni di coda dell'azione,
ClientCore/frmConfig,Config Form,szButtonCopyLicenseClipboard,Importa dagli appunti,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusFailed,La tua licenza sembra essere NON VALIDA. Si prega di controllare l'ortografia (con distinzione tra maiuscole e minuscole) e la presenza di spazi bianchi accidentali.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusSuccess,La tua licenza sembra essere VALIDA.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusTitle,Controllo della licenza,
ClientCore/frmConfig,Config Form,szCompressionBest,Migliore compressione,
ClientCore/frmConfig,Config Form,szCompressionLow,Bassa compressione,
ClientCore/frmConfig,Config Form,szCompressionNormal,Compressione normale,
ClientCore/frmConfig,Config Form,szCompressionSpeed,Migliore velocità,
ClientCore/frmConfig,Config Form,szConfigurationCommand_,Tipo di comando,
ClientCore/frmConfig,Config Form,szConfigurationValue_,Valore di comando,
ClientCore/frmConfig,Config Form,szCreateDataFailure,Errore durante la creazione delle tabelle del database.,
ClientCore/frmConfig,Config Form,szCreateDataSuccess,Le tabelle del database sono state create con successo.,
ClientCore/frmConfig,Config Form,szCreateDataTitle,Creare tabelle di database,
ClientCore/frmConfig,Config Form,szCreateOdbcCommandFail,Impossibile eseguire il comando SQL.,
ClientCore/frmConfig,Config Form,szCreateOdbcStatementSuccess,Esegui correttamente l'istruzione:,
ClientCore/frmConfig,Config Form,szDataGridCopy,Copia,
ClientCore/frmConfig,Config Form,szDataGridCut,Taglia,
ClientCore/frmConfig,Config Form,szDataGridInsertProperty,Inserisci proprietà...,
ClientCore/frmConfig,Config Form,szDataGridPaste,Incolla,
ClientCore/frmConfig,Config Form,szDiskQueueDirectory,Directory della coda del disco,
ClientCore/frmConfig,Config Form,szEncodingDefault,Predefinito del sistema,
ClientCore/frmConfig,Config Form,szEncodingEUCJP,EUC-JP,
ClientCore/frmConfig,Config Form,szEncodingJIS,JIS (ISO-2022JP),
ClientCore/frmConfig,Config Form,szEncodingSHIFTJIS,SHIFT-JIS,
ClientCore/frmConfig,Config Form,szEncodingUTF16,Unicode (UTF16),
ClientCore/frmConfig,Config Form,szEncodingUTF8,Unicode (UTF8),
ClientCore/frmConfig,Config Form,szEnterNum,*Inserisci un valore numerico per %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szEnterString,*Inserisci un valore per %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szErrorInTextBox,Errore nel valore di configurazione,
ClientCore/frmConfig,Config Form,szErrorTextBoxMaxValue,Valore massimo:,
ClientCore/frmConfig,Config Form,szErrorTextBoxMinValue,Valore minimo:,
ClientCore/frmConfig,Config Form,szErrorTextBoxName,Impostazione di configurazione:,
ClientCore/frmConfig,Config Form,szErrorTextBoxValue,Impossibile convertire un valore non valido:,
ClientCore/frmConfig,Config Form,szErrorValueIsNotUnique,Un valore di configurazione è già impostato in un'altra azione o in un altro servizio. La seguente impostazione deve essere univoca.,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadMessage,Rimosso con successo il seguente numero di canali del registro eventi inesistenti:,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadTitle,Canali non esistenti rimossi,
ClientCore/frmConfig,Config Form,szEventLogScanMessage,Stai per cercare i canali dell'Event Log. Tieni presente che i canali configurati possono essere RIMOSSI se hai deselezionato uno dei tipi di Event Log. Vuoi continuare?,
ClientCore/frmConfig,Config Form,szEventLogScanTitle,Cerca nuovi canali dell'Event Log,
ClientCore/frmConfig,Config Form,szEventTypeAUDITFAILURE,FALLIMENTO DELLA VERIFICA,
ClientCore/frmConfig,Config Form,szEventTypeAUDITSUCCESS,SUCCESSO DELL'AUDIT,
ClientCore/frmConfig,Config Form,szEventTypeERROR,ERRORE,
ClientCore/frmConfig,Config Form,szEventTypeINFORMATION,INFORMAZIONI,
ClientCore/frmConfig,Config Form,szEventTypeSUCCESS,SUCCESSO,
ClientCore/frmConfig,Config Form,szEventTypeWARNING,AVVERTIMENTO,
ClientCore/frmConfig,Config Form,szFacilityAuth,Aut,
ClientCore/frmConfig,Config Form,szFacilityCron,Cron,
ClientCore/frmConfig,Config Form,szFacilityDaemon,Demone,
ClientCore/frmConfig,Config Form,szFacilityDisabled,--Disabilitato--,
ClientCore/frmConfig,Config Form,szFacilityKern,Kern,
ClientCore/frmConfig,Config Form,szFacilityLocal0,Locale 0,
ClientCore/frmConfig,Config Form,szFacilityLocal1,Locale 1,
ClientCore/frmConfig,Config Form,szFacilityLocal2,Locale 2,
ClientCore/frmConfig,Config Form,szFacilityLocal3,Locale 3,
ClientCore/frmConfig,Config Form,szFacilityLocal4,Locale 4,
ClientCore/frmConfig,Config Form,szFacilityLocal5,Locale 5,
ClientCore/frmConfig,Config Form,szFacilityLocal6,Locale 6,
ClientCore/frmConfig,Config Form,szFacilityLocal7,Locale 7,
ClientCore/frmConfig,Config Form,szFacilityLpr,LPR,
ClientCore/frmConfig,Config Form,szFacilityMail,Posta,
ClientCore/frmConfig,Config Form,szFacilityNews,Notizia,
ClientCore/frmConfig,Config Form,szFacilitySr10,Riservato al sistema (10),
ClientCore/frmConfig,Config Form,szFacilitySr11,Riservato al sistema (11),
ClientCore/frmConfig,Config Form,szFacilitySr12,Riservato al sistema (12),
ClientCore/frmConfig,Config Form,szFacilitySr13,Riservato al sistema (13),
ClientCore/frmConfig,Config Form,szFacilitySr14,Riservato al sistema (14),
ClientCore/frmConfig,Config Form,szFacilitySr15,Riservato al sistema (15),
ClientCore/frmConfig,Config Form,szFacilitySyslog,Syslog,
ClientCore/frmConfig,Config Form,szFacilityUser,Utente,
ClientCore/frmConfig,Config Form,szFacilityUucp,UUCP,
ClientCore/frmConfig,Config Form,szFailedToConvertfieldIntoNumber,Impossibile convertire la seguente impostazione di configurazione in un numero valido. Correggi il valore e riprova.,
ClientCore/frmConfig,Config Form,szGeneralValues,Valori generali,
ClientCore/frmConfig,Config Form,szInsertButton,Inserire,
ClientCore/frmConfig,Config Form,szMilliseconds,millisecondi,
ClientCore/frmConfig,Config Form,szMyIPAddress,Indirizzo IP dell'ascoltatore,
ClientCore/frmConfig,Config Form,szOverwriteValues,Sovrascrivi le proprietà Syslog,
ClientCore/frmConfig,Config Form,szPostProcessExportFailure,Impossibile esportare PostProcess come modello con errore:,
ClientCore/frmConfig,Config Form,szPostProcessExportSuccess,Regole PostProcess esportate correttamente come modello in:,
ClientCore/frmConfig,Config Form,szPostProcessExportTitle,Esportazione post-elaborazione,
ClientCore/frmConfig,Config Form,szPostProcessImportFailure,Errore durante l'importazione del modello PostProcess con errore:,
ClientCore/frmConfig,Config Form,szPostProcessImportSuccess,Modello PostProcess importato con successo da:,
ClientCore/frmConfig,Config Form,szPostProcessImportTitle,Importazione di modelli post-elaborazione,
ClientCore/frmConfig,Config Form,szPostProcessInvalidXml,Questo non è un file modello PostProcess valido.,
ClientCore/frmConfig,Config Form,szPriorityAlert,Avviso,
ClientCore/frmConfig,Config Form,szPriorityCritical,Critico,
ClientCore/frmConfig,Config Form,szPriorityDebug,Debug,
ClientCore/frmConfig,Config Form,szPriorityDisabled,--Disabilitato--,
ClientCore/frmConfig,Config Form,szPriorityEmerg,Emergenza,
ClientCore/frmConfig,Config Form,szPriorityError,Errore,
ClientCore/frmConfig,Config Form,szPriorityInfo,Informazioni,
ClientCore/frmConfig,Config Form,szPriorityNotice,Avviso,
ClientCore/frmConfig,Config Form,szPriorityWarning,Avvertimento,
ClientCore/frmConfig,Config Form,szResource,ID risorsa,
ClientCore/frmConfig,Config Form,szRuleSetName,Set di regole da usare,
ClientCore/frmConfig,Config Form,szSeconds,Secondi,
ClientCore/frmConfig,Config Form,szSyslogTagValue,Syslog Valore tag,
ClientCore/frmConfig,Config Form,szTLSAdvancedOptions,Opzioni TLS avanzate,
ClientCore/frmConfig,Config Form,szTLSCAFile,Selezionare CA PEM comune,
ClientCore/frmConfig,Config Form,szTLSCertFile,Seleziona Certificato PEM,
ClientCore/frmConfig,Config Form,szTLSCommandsInfo,"Abilitando questa opzione, puoi impostare direttamente i comandi di configurazione OpenSSL. Per ulteriori informazioni sui parametri di configurazione disponibili per ciascun tipo di comando, visitare:",
ClientCore/frmConfig,Config Form,szTLSCommandsInfoLink,Documentazione OpenSSL SSL_CONF_cmd,
ClientCore/frmConfig,Config Form,szTLSKeyFile,Seleziona Chiave PEM,
ClientCore/frmConfig,Config Form,szTLSModeAnon,Autenticazione anonima,
ClientCore/frmConfig,Config Form,szTLSModeX509Certvalid,x509/certvalid (solo convalida del certificato),
ClientCore/frmConfig,Config Form,szTLSModeX509Fingerprint,x509/impronta digitale (autenticazione dell'impronta digitale del certificato),
ClientCore/frmConfig,Config Form,szTLSModeX509Name,x509/name (convalida del certificato e autenticazione del nome),
ClientCore/frmConfig,Config Form,szTLSModex509usecert,Usa certificato,
ClientCore/frmConfig,Config Form,szTextBoxErrorInvalidNumber,"Errore, questo è un campo numerico. Sono ammessi solo numeri.",
ClientCore/frmConfig,Config Form,szVerifyDataFailure,Errore durante il controllo della connessione dati.,
ClientCore/frmConfig,Config Form,szVerifyDataSuccess,Origine dati connessa correttamente,
ClientCore/frmConfig,Config Form,szVerifyDataTitle,Controllo dell'accesso all'origine dati,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorNoValidHost,Nome server configurato non valido.  Maggiori dettagli:,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorReadFail,"Impossibile leggere il registro eventi dal server configurato. Assicurati che la macchina che stai per monitorare abbia i servizi File e Stampa abilitati e accessibili da questa macchina. 

Questo è importante poiché l'EventLog Service leggerà il messaggio 
libs sul computer remoto utilizzando le condivisioni amministrative predefinite.
Per questo motivo, il Service deve essere configurato per essere eseguito con un utente che dispone di diritti amministrativi sul computer locale e remoto. 

Se i servizi File e Stampa rimangono disabilitati, il messaggio locale libs 
verrà utilizzato invece. Tieni presente che potresti riscontrare molte mancanze 
librerie di messaggi in questo caso.",
ClientCore/frmConfig,Config Form,szVerifyEvtErrorRemote,La tua licenza attuale non consente il monitoraggio remoto del registro eventi.,
ClientCore/frmConfig,Config Form,szVerifyEvtFailure,Errore durante la verifica dell'accesso remoto all'Event Log. Maggiori dettagli:,
ClientCore/frmConfig,Config Form,szVerifyEvtSuccess,Accesso remoto all'Event Log stabilito correttamente usando l'utente attualmente connesso:,
ClientCore/frmConfig,Config Form,szVerifyEvtTitle,Controllo dell'accesso remoto al registro eventi,
ClientCore/frmConfig,Config Form,szVerifyOdbcConnectFail,Impossibile connettersi all'origine dati ODBC,
ClientCore/frmConfig,Config Form,szVerifyOledbConnectFail,Impossibile connettersi all'origine dati OLEDB,
ClientCore/frmConfig,Config Form,szVerifyOledbErrorEmptyConnStr,Connessione OLE DB non valida o vuota,
ClientCore/frmConfig,Config Form,tlsconfigcommands,Elenco dei comandi di configurazione,
ClientCore/frmConfig,Config Form,ttSnmpOidDefVal,Valore predefinito:,
ClientCore/frmConfig,Config Form,ttSnmpOidDescription,Descrizione:,
ClientCore/frmConfig,Config Form,ttSnmpOidDetails,SNMP Dettagli OID,
ClientCore/frmConfig,Config Form,ttSnmpOidLongName,Nome lungo OID:,
ClientCore/frmConfig,Config Form,ttSnmpOidName,Nome OID:,
ClientCore/frmConfig,Config Form,ttSnmpOidVarType,Tipo di variabile:,
ClientCore/frmEventViewer,Event Viewer Form,$this.Text,Visualizzatore eventi,
ClientCore/frmEventViewer,Event Viewer Form,SFDiagEvents.Title,Save selected Events as ...,
ClientCore/frmEventViewer,Event Viewer Form,STBEvents.Text,statusStrip1,
ClientCore/frmEventViewer,Event Viewer Form,cDateTime.HeaderText,Data e ora,
ClientCore/frmEventViewer,Event Viewer Form,cEventID.HeaderText,Event ID,
ClientCore/frmEventViewer,Event Viewer Form,cEventIndex.HeaderText,Index [hidden],
ClientCore/frmEventViewer,Event Viewer Form,cEventLevel.HeaderText,Livello evento,
ClientCore/frmEventViewer,Event Viewer Form,cLevelImage.HeaderText,_,
ClientCore/frmEventViewer,Event Viewer Form,cSource.HeaderText,Fonte,
ClientCore/frmEventViewer,Event Viewer Form,cTaskCategory.HeaderText,Categoria di attività,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items,Any time,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items1,Last hour,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items2,Last 12 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items3,Last 24 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items4,Last 7 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items5,Last 30 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items6,<< Custom Range >>,
ClientCore/frmEventViewer,Event Viewer Form,cmdEventProperties.Text,Proprietà evento,
ClientCore/frmEventViewer,Event Viewer Form,cmdFilterEvents.Text,Filtri eventi,
ClientCore/frmEventViewer,Event Viewer Form,cmdRefresh.Text,Aggiorna,
ClientCore/frmEventViewer,Event Viewer Form,cmdResetView.Text,ReimpostaVisualizzazione,
ClientCore/frmEventViewer,Event Viewer Form,cmdSaveEvents.Text,Salva eventi,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearch.Text,Ricerca,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearchGo.Text,Search !,
ClientCore/frmEventViewer,Event Viewer Form,lblActions.Text,Azioni,
ClientCore/frmEventViewer,Event Viewer Form,lblEventCount.Text,0,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterEventTypes.Text,Select Eventlevels,
