Unit,Unit Name,ID,Text,Comment
ClientCore/frmAddRuleSet,Add Rule Set Form,cmdOK.Text,OK,
ClientCore/frmAddRuleSet,Add Rule Set Form,frmAddRuleSet.Text,Regelsatz hinzufügen,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblAfterRuleSet.Text,Nachdem Regelsatz hinzugefügt wurde...,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblExample.Text,Zum Beispiel Mein Regelsatz oder Regelsatz1,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblName.Text,Name für neuen Regelsatz,
ClientCore/frmAddRuleSet,Add Rule Set Form,lblTitle.Text,Füge Regelsatz hinzu...,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdNoRule.Text,Keine Regel hinzufügen,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdRulePerAction.Text,Eigene Regel für jede gewählte Aktion hinzufügen.,
ClientCore/frmAddRuleSet,Add Rule Set Form,rdSingleRule.Text,Einzelne Regel für alle gewählten Aktionen hinzufügen.,
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetName,"Fehler, Regelsatz Name",
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameDupl,"Fehler, ein Regelsatz mit diesem Namen existiert bereits. Bitte wählen Sie einen anderen Namen.",
ClientCore/frmAddRuleSet,Add Rule Set Form,szErrorRuleSetNameMsg,"Fehler, Regelsatz Name zu kurz",
ClientCore/frmClientConfig,Client Config Form,$this.Text,Options,
ClientCore/frmClientConfig,Client Config Form,btnValidateUrl.Text,Validate,
ClientCore/frmClientConfig,Client Config Form,chkAlwaysReloadApplication.Text,"Immer Fragen, ob Anwendung nach Sprachwechseln neugeladen werden soll",
ClientCore/frmClientConfig,Client Config Form,chkAutoConfigReloadFromUrl.Text,Automatically Reload Configuration from URL (https required),
ClientCore/frmClientConfig,Client Config Form,chkAutoSaveWarning.Text,Warnung für automatisches Speichern unterdrücken,
ClientCore/frmClientConfig,Client Config Form,chkAutoSortDataGrids.Text,Automatisch Datagrids sortieren:,
ClientCore/frmClientConfig,Client Config Form,chkLoadMibsDescription.Text,SNMP Mibs Beschreibungen laden (verzögert Ladezeit beim ersten öffnen des OID Browsers),
ClientCore/frmClientConfig,Client Config Form,chkServiceWarning.Text,Warnung beim Löschen eines Dienstes unterdrücken,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForRuleSets.Text,Erstelle einzelne Konfigurationsdateien für RuleSets,
ClientCore/frmClientConfig,Client Config Form,chkSplitConfigurationForServices.Text,Erstelle einzelne Konfigurationsdateien für Dienste,
ClientCore/frmClientConfig,Client Config Form,cmdBrowse.Text,Durchsuchen,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileConfig.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdBrowseFileData.Text,Browse,
ClientCore/frmClientConfig,Client Config Form,cmdCancel.Text,Abbrechen,
ClientCore/frmClientConfig,Client Config Form,cmdOK.Text,OK,
ClientCore/frmClientConfig,Client Config Form,lblAutoConfigReloadFromUrlSleepTime.Text,Prüfungsintervall,
ClientCore/frmClientConfig,Client Config Form,lblBaseKey.Text,Base Registry Key:,
ClientCore/frmClientConfig,Client Config Form,lblConfigFilename.Text,Konfigurationsdateiname:,
ClientCore/frmClientConfig,Client Config Form,lblDataDirectory.Text,Data Verzeichnis:,
ClientCore/frmClientConfig,Client Config Form,lblDataKey.Text,Data Registry Key:,
ClientCore/frmClientConfig,Client Config Form,lblLanguage.Text,Wählen Sie ihre Sprache,
ClientCore/frmClientConfig,Client Config Form,lblRootKey.Text,Root Registry Key:,
ClientCore/frmClientConfig,Client Config Form,rbFile.Text,Lade Konfiguration aus Datei,
ClientCore/frmClientConfig,Client Config Form,rbRegistry.Text,Lade Konfiguration aus der Registry,
ClientCore/frmClientConfig,Client Config Form,szAscending,Aufsteigend,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfo,Automatic Configuration Reload,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlInfoFull,"Properties for the automatic configuration reload have been changed. To apply the changes, the Service needs to be restarted.",
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeError,Bitte geben Sie einen gültigen Prüfungsintervall ein oder wählen Sie einen aus der Liste aus.,
ClientCore/frmClientConfig,Client Config Form,szAutoConfigReloadFromUrlSleepTimeTitle,Falscher Prüfungsintervall,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChanged,The Configuration location settings have been changed.,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull1,Do you want to copy the current loaded configuration to the new location?,
ClientCore/frmClientConfig,Client Config Form,szConfigLocationChangedFull2,PLEASE DECIDE CAREFULLY! Any existing configuration at the new location will be OVERWRITTEN!,
ClientCore/frmClientConfig,Client Config Form,szDescending,Absteigend,
ClientCore/frmClientConfig,Client Config Form,szErrorInvalidUrl,"Error, URL is invalid.",
ClientCore/frmClientConfig,Client Config Form,szErrorUrlDownloadFailed,Failed to download URL with error: ,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlInvalid,URL does not appear to be a valid URL.,
ClientCore/frmClientConfig,Client Config Form,szErrorUrlNotSecure,"URL has to start with https, only secure https protocol is supported. ",
ClientCore/frmClientConfig,Client Config Form,szValidateUrlFailure,URL failed validation process:,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlSuccess,URL was successfully validated.,
ClientCore/frmClientConfig,Client Config Form,szValidateUrlTitle,URL Validation results,
ClientCore/frmClientConfig,Client Config Form,tpConfigAccess.Text,Konfigurationszugriff,
ClientCore/frmClientConfig,Client Config Form,tpGeneral.Text,Allgemein,
ClientCore/frmConfig,Config Form,$this.Text,frmConfig,
ClientCore/frmConfig,Config Form,bCacheRandomDelay,Aktiviere zufällige Wartezeitverzögerung,
ClientCore/frmConfig,Config Form,bCacheWaittimeDoubling,Verdopple Wartezeit nach jedem Versuche,
ClientCore/frmConfig,Config Form,btnBrowse,Durchsuchen,
ClientCore/frmConfig,Config Form,btnCreateDB,Datenbank erstellen,
ClientCore/frmConfig,Config Form,btnPostProcessImport,Importiere Regeln,
ClientCore/frmConfig,Config Form,btnPostProcessSave,Exportiere Regeln,
ClientCore/frmConfig,Config Form,btnRefresh,Aktualisieren,
ClientCore/frmConfig,Config Form,btnVerifyDB,Datenbank verifizieren,
ClientCore/frmConfig,Config Form,lbl_afinet,IPv4 ,
ClientCore/frmConfig,Config Form,lbl_afinet6,IPv6,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_localtime,Lokalzeit,
ClientCore/frmConfig,Config Form,lbl_nTimeMode_utc,Universal Coordinated Time (UTC/GMT),
ClientCore/frmConfig,Config Form,lbl_prottcp,TCP,
ClientCore/frmConfig,Config Form,lbl_protudp,UDP,
ClientCore/frmConfig,Config Form,lbl_snmpver1,SNMP Version 1 Only,
ClientCore/frmConfig,Config Form,lbl_snmpver2,SNMP Version 2c Only,
ClientCore/frmConfig,Config Form,lbl_snmpverall,Alle unterstützten Versionen,
ClientCore/frmConfig,Config Form,nCacheRandomDelayTime,Maximal zufällige Verzögerung,
ClientCore/frmConfig,Config Form,nCacheWaittimeDoublingTimes,Limitiere die Anzahl der Verdopplungen auf,
ClientCore/frmConfig,Config Form,nDiskCacheWait,Wartezeit zwischen Verbindungsversuchen,
ClientCore/frmConfig,Config Form,nDiskQueueMaxFileSize,Teile Dateien falls diese Größe erreicht wird:,
ClientCore/frmConfig,Config Form,nInetType,Internet Protokolltyp,
ClientCore/frmConfig,Config Form,nListenPort,Empfänger Port,
ClientCore/frmConfig,Config Form,nOutputEncoding,Ausgabe Enkodierung,
ClientCore/frmConfig,Config Form,nPort,Empfänger Port,
ClientCore/frmConfig,Config Form,nPreventOverrunDelay,Zeitverzögerung für Overrun Prävention (ms),
ClientCore/frmConfig,Config Form,nProtocolType,Protokolltyp,
ClientCore/frmConfig,Config Form,nSleepTime,Tester Intervall,
ClientCore/frmConfig,Config Form,nSleepTime.tooltip,"Wählen Sie Benutzerdefiniert oder fangen Sie einfach an zu tippen, um einen eigenen Wert festzulegen.",
ClientCore/frmConfig,Config Form,nSyslogFacility,Syslog Facility,
ClientCore/frmConfig,Config Form,nSyslogPriority,Syslog Priority,
ClientCore/frmConfig,Config Form,nTLSAllowSSLv2,Erlaube SSL v2 (unsicher),
ClientCore/frmConfig,Config Form,nTLSAllowSSLv3,Erlaube SSL v3  (unsicher),
ClientCore/frmConfig,Config Form,nTLSAllowTLS10,Erlaube TLS v1.0  (unsicher),
ClientCore/frmConfig,Config Form,nTLSAllowTLS11,Erlaube TLS v1.1,
ClientCore/frmConfig,Config Form,nTLSAllowTLS12,Erlaube TLS v1.2,
ClientCore/frmConfig,Config Form,nTLSAllowTLS13,Erlaube TLS v1.3,
ClientCore/frmConfig,Config Form,nTLSMode,TLS Modus,
ClientCore/frmConfig,Config Form,nTLSUseConfigurationCommands,Aktiviere OpenSSL Konfigurationskommandos,
ClientCore/frmConfig,Config Form,nTimeOutLimit,Timeout Limit,
ClientCore/frmConfig,Config Form,nUseDiscQueue,Nutze Diskqueue falls Verbindung zum Syslog Server fehlschlägt,
ClientCore/frmConfig,Config Form,szActionCacheOptions,Action Queue bezogene Optionen,
ClientCore/frmConfig,Config Form,szButtonCopyLicenseClipboard,Lizenzkey aus Zwischenablage kopieren,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusFailed,Ihre Lizenz scheint ungültig zu sein. Bitte überprüfen Sie die Schreibweise (Gross-/Kleinschreibung) und auf versehentliche Leerzeichen.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusSuccess,Ihre Lizenz scheint GÜLTIG zu sein.,
ClientCore/frmConfig,Config Form,szCheckRegisterStatusTitle,Lizenzprüfung,
ClientCore/frmConfig,Config Form,szCompressionBest,Beste Kompression,
ClientCore/frmConfig,Config Form,szCompressionLow,Niedrige Kompression,
ClientCore/frmConfig,Config Form,szCompressionNormal,Normale Kompression,
ClientCore/frmConfig,Config Form,szCompressionSpeed,Beste Geschwindigkeit,
ClientCore/frmConfig,Config Form,szConfigurationCommand_,Kommando Typ,
ClientCore/frmConfig,Config Form,szConfigurationValue_,Kommando Wert,
ClientCore/frmConfig,Config Form,szCreateDataFailure,Error while creating database tables.,
ClientCore/frmConfig,Config Form,szCreateDataSuccess,Database tables were successfully created. ,
ClientCore/frmConfig,Config Form,szCreateDataTitle,Create database tables,
ClientCore/frmConfig,Config Form,szCreateOdbcCommandFail,Failed to run SQL Command.,
ClientCore/frmConfig,Config Form,szCreateOdbcStatementSuccess,Successfully run statement: ,
ClientCore/frmConfig,Config Form,szDataGridCopy,Kopieren,
ClientCore/frmConfig,Config Form,szDataGridCut,Ausschneiden,
ClientCore/frmConfig,Config Form,szDataGridInsertProperty,Eigenschaft einfügen...,
ClientCore/frmConfig,Config Form,szDataGridPaste,Einfügen,
ClientCore/frmConfig,Config Form,szDiskQueueDirectory,Diskqueue Verzeichnis:,
ClientCore/frmConfig,Config Form,szEncodingDefault,System Standard,
ClientCore/frmConfig,Config Form,szEncodingEUCJP,EUC-JP,
ClientCore/frmConfig,Config Form,szEncodingJIS,JIS (ISO-2022JP),
ClientCore/frmConfig,Config Form,szEncodingSHIFTJIS,SHIFT-JIS,
ClientCore/frmConfig,Config Form,szEncodingUTF16,Unicode (UTF16),
ClientCore/frmConfig,Config Form,szEncodingUTF8,Unicode (UTF8),
ClientCore/frmConfig,Config Form,szEnterNum,*Enter a numeric value for %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szEnterString,*Enter value for %1*,PLACEHOLDER_REQUIRED: preserve %1/%2/etc exactly
ClientCore/frmConfig,Config Form,szErrorInTextBox,Fehler in einem Konfigurationswert,
ClientCore/frmConfig,Config Form,szErrorTextBoxMaxValue,Maximalwert: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxMinValue,Minimalwert: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxName,Konfigurationssetting: ,
ClientCore/frmConfig,Config Form,szErrorTextBoxValue,Konvertierung des Wertes fehlgeschlagen: ,
ClientCore/frmConfig,Config Form,szErrorValueIsNotUnique,Ein Konfigurationswert wird schon in einer anderen Action oder einem Service verwendet. Das folgende Setting muss eindeutig sein.,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadMessage,Gelöschte Channels wurden erfolgreich entfernt: ,
ClientCore/frmConfig,Config Form,szEventLogRemoveDeadTitle,Entferne gelöschte Channels,
ClientCore/frmConfig,Config Form,szEventLogScanMessage,"Sie sind dabei nach EventLog Channels zu suchen. Beachten Sie, dass konfigurierte Channels ENTFERNT werden können wenn Sie einen der EventLog Typen deaktiviert haben. Wollen Sie fortfahren?",
ClientCore/frmConfig,Config Form,szEventLogScanTitle,Nach EventLog Channels suchen,
ClientCore/frmConfig,Config Form,szEventTypeAUDITFAILURE,AUDIT FEHLER,
ClientCore/frmConfig,Config Form,szEventTypeAUDITSUCCESS,AUDIT ERFOLG,
ClientCore/frmConfig,Config Form,szEventTypeERROR,FEHLER,
ClientCore/frmConfig,Config Form,szEventTypeINFORMATION,INFORMATION,
ClientCore/frmConfig,Config Form,szEventTypeSUCCESS,ERFOLG,
ClientCore/frmConfig,Config Form,szEventTypeWARNING,WARNUNG,
ClientCore/frmConfig,Config Form,szFacilityAuth,Auth,
ClientCore/frmConfig,Config Form,szFacilityCron,Cron,
ClientCore/frmConfig,Config Form,szFacilityDaemon,Daemon,
ClientCore/frmConfig,Config Form,szFacilityDisabled,--Deaktiviert--,
ClientCore/frmConfig,Config Form,szFacilityKern,Kern,
ClientCore/frmConfig,Config Form,szFacilityLocal0,Local 0,
ClientCore/frmConfig,Config Form,szFacilityLocal1,Local 1,
ClientCore/frmConfig,Config Form,szFacilityLocal2,Local 2,
ClientCore/frmConfig,Config Form,szFacilityLocal3,Local 3,
ClientCore/frmConfig,Config Form,szFacilityLocal4,Local 4,
ClientCore/frmConfig,Config Form,szFacilityLocal5,Local 5,
ClientCore/frmConfig,Config Form,szFacilityLocal6,Local 6,
ClientCore/frmConfig,Config Form,szFacilityLocal7,Local 7,
ClientCore/frmConfig,Config Form,szFacilityLpr,LPR,
ClientCore/frmConfig,Config Form,szFacilityMail,Mail,
ClientCore/frmConfig,Config Form,szFacilityNews,News,
ClientCore/frmConfig,Config Form,szFacilitySr10,System reserved (10),
ClientCore/frmConfig,Config Form,szFacilitySr11,System reserved (11),
ClientCore/frmConfig,Config Form,szFacilitySr12,System reserved (12),
ClientCore/frmConfig,Config Form,szFacilitySr13,System reserved (13),
ClientCore/frmConfig,Config Form,szFacilitySr14,System reserved (14),
ClientCore/frmConfig,Config Form,szFacilitySr15,System reserved (15),
ClientCore/frmConfig,Config Form,szFacilitySyslog,Syslog,
ClientCore/frmConfig,Config Form,szFacilityUser,Benutzer,
ClientCore/frmConfig,Config Form,szFacilityUucp,UUCP,
ClientCore/frmConfig,Config Form,szFailedToConvertfieldIntoNumber,Der folgende Wert konnte nicht in eine Zahl konvertiert werden. Bitte korrigieren Sie den Wert und versuchen Sie es erneut. ,
ClientCore/frmConfig,Config Form,szGeneralValues,Allgemeine Werte,
ClientCore/frmConfig,Config Form,szInsertButton,Einfügen,
ClientCore/frmConfig,Config Form,szMilliseconds,milliseconds,
ClientCore/frmConfig,Config Form,szMyIPAddress,Empfänger IP Adresse,
ClientCore/frmConfig,Config Form,szOverwriteValues,Überschreibe Syslog Werte,
ClientCore/frmConfig,Config Form,szPostProcessExportFailure,Fehler beim exportieren PostProcess Regeln mit Fehler: ,
ClientCore/frmConfig,Config Form,szPostProcessExportSuccess,PostProcess Rules wurden erfolgreich in folgende Datei exportiert: ,
ClientCore/frmConfig,Config Form,szPostProcessExportTitle,PostProcess Export,
ClientCore/frmConfig,Config Form,szPostProcessImportFailure,Fehler beim importieren des PostProcess-Templates mit folgendem Fehler: ,
ClientCore/frmConfig,Config Form,szPostProcessImportSuccess,PostProcess Template wurde erfolgreich aus folgender Datei importiert: ,
ClientCore/frmConfig,Config Form,szPostProcessImportTitle,PostProcess Template Import,
ClientCore/frmConfig,Config Form,szPostProcessInvalidXml,Dies ist keine gültiges PostProcesstemplate.,
ClientCore/frmConfig,Config Form,szPriorityAlert,Alarm,
ClientCore/frmConfig,Config Form,szPriorityCritical,Kritisch,
ClientCore/frmConfig,Config Form,szPriorityDebug,Debug,
ClientCore/frmConfig,Config Form,szPriorityDisabled,--Deaktiviert--,
ClientCore/frmConfig,Config Form,szPriorityEmerg,Notfall,
ClientCore/frmConfig,Config Form,szPriorityError,Fehler,
ClientCore/frmConfig,Config Form,szPriorityInfo,Information,
ClientCore/frmConfig,Config Form,szPriorityNotice,Mitteilung,
ClientCore/frmConfig,Config Form,szPriorityWarning,Warnung,
ClientCore/frmConfig,Config Form,szResource,Ressource ID,
ClientCore/frmConfig,Config Form,szRuleSetName,Zu verwendender Regelsatz,
ClientCore/frmConfig,Config Form,szSeconds,Sekunden,
ClientCore/frmConfig,Config Form,szSyslogTagValue,Syslog Tag Wert,
ClientCore/frmConfig,Config Form,szTLSAdvancedOptions,Erweiterte TLS Optionen,
ClientCore/frmConfig,Config Form,szTLSCAFile,Auswahl gemeinsames CA PEM,
ClientCore/frmConfig,Config Form,szTLSCertFile,Auswahl Certificate PEM,
ClientCore/frmConfig,Config Form,szTLSCommandsInfo,Durch Aktivierung dieser Option können Sie OpenSSL Konfigurationskommandos direkt setzen. Besuchen Sie bitte folgende Seite für weitere Informationen welche Konfigurationsparameter zur Verfügung stehen: ,
ClientCore/frmConfig,Config Form,szTLSCommandsInfoLink,OpenSSL SSL_CONF_cmd Dokumentation,
ClientCore/frmConfig,Config Form,szTLSKeyFile,Auswahl Key PEM,
ClientCore/frmConfig,Config Form,szTLSModeAnon,Anonyme Authentifizierung,
ClientCore/frmConfig,Config Form,szTLSModeX509Certvalid,x509/certvalid (nur Zertifikat Bestätigung),
ClientCore/frmConfig,Config Form,szTLSModeX509Fingerprint,x509/fingerprint (Zertifikat Fingerabdruck Authentifizierung),
ClientCore/frmConfig,Config Form,szTLSModeX509Name,x509/name (Zertifikat Bestätigung und Name Authentifizierung),
ClientCore/frmConfig,Config Form,szTLSModex509usecert,Benutze Zertifikat,
ClientCore/frmConfig,Config Form,szTextBoxErrorInvalidNumber,"Fehler, dieses Feld kann nur Zahlen entthalten.",
ClientCore/frmConfig,Config Form,szVerifyDataFailure,Fehler beim Überprüfen der Datenverbindung,
ClientCore/frmConfig,Config Form,szVerifyDataSuccess,Datenquelle erfolgreich verbunden,
ClientCore/frmConfig,Config Form,szVerifyDataTitle,Datenquelle Zugriffsprüfung,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorNoValidHost,Ungültiger Servername konfiguriert. Mehr Details:,
ClientCore/frmConfig,Config Form,szVerifyEvtErrorReadFail,"Fehler beim Auslesen des Eventlogs vom konfigurierten Server. Bitte stellen Sie sicher, dass auf der Maschine die Sie überwachen wollen die Datei- und Druck-Dienste aktiviert und von dieser Maschine erreichbar sind.

Dies ist wichtig, da der EventLog Dienst die Meldungs-Bibliotheken der entfernten Maschine durch die standard Administratorfreigaben lesen wird. Darum muss der Dienst konfiguriert werden unter einem Benutzer zu laufen, der sowohl auf der lokalen als auch auf der entfernten Maschine administrative Rechte besitzt.

Wenn die Datei- und Druck-Dienste deaktiviert bleiben, werden stattdessen die lokalen Meldungs-Bibliotheken verwendet. Dies kann zu fehlerhafter Anzeige der Meldungen führen.",
ClientCore/frmConfig,Config Form,szVerifyEvtErrorRemote,Ihre aktuelle Lizenz erlaubt kein remote eventlog monitoring.,
ClientCore/frmConfig,Config Form,szVerifyEvtFailure,Fehler bei der Prüfung des EventLog Fernzugriffs. Mehr Details:,
ClientCore/frmConfig,Config Form,szVerifyEvtSuccess,EventLog Fernzugriff mit folgendem Benutzer erfolgreich durchgeführt:,
ClientCore/frmConfig,Config Form,szVerifyEvtTitle,EventLog Fernzugriff prüfen,
ClientCore/frmConfig,Config Form,szVerifyOdbcConnectFail,Fehler bei der Verbindung zur ODBC Datenquelle,
ClientCore/frmConfig,Config Form,szVerifyOledbConnectFail,Fehler bei der Verbindung zur OLEDB Datenquelle,
ClientCore/frmConfig,Config Form,szVerifyOledbErrorEmptyConnStr,Ungültige oder leere OLEDB Verbindung,
ClientCore/frmConfig,Config Form,tlsconfigcommands,Konfigurationskommandoliste,
ClientCore/frmConfig,Config Form,ttSnmpOidDefVal,Standard Wert: ,
ClientCore/frmConfig,Config Form,ttSnmpOidDescription,Beschreibung: ,
ClientCore/frmConfig,Config Form,ttSnmpOidDetails,SNMP OID Details,
ClientCore/frmConfig,Config Form,ttSnmpOidLongName,OID Long Name: ,
ClientCore/frmConfig,Config Form,ttSnmpOidName,OID Name: ,
ClientCore/frmConfig,Config Form,ttSnmpOidVarType,Variablentyp: ,
ClientCore/frmEventViewer,Event Viewer Form,$this.Text,Ereignisanzeige,
ClientCore/frmEventViewer,Event Viewer Form,SFDiagEvents.Title,Save selected Events as ...,
ClientCore/frmEventViewer,Event Viewer Form,STBEvents.Text,statusStrip1,
ClientCore/frmEventViewer,Event Viewer Form,cDateTime.HeaderText,Datum und Uhrzeit,
ClientCore/frmEventViewer,Event Viewer Form,cEventID.HeaderText,Ereignis ID,
ClientCore/frmEventViewer,Event Viewer Form,cEventIndex.HeaderText,Index [hidden],
ClientCore/frmEventViewer,Event Viewer Form,cEventLevel.HeaderText,Ereignislevel,
ClientCore/frmEventViewer,Event Viewer Form,cLevelImage.HeaderText,_,
ClientCore/frmEventViewer,Event Viewer Form,cSource.HeaderText,Quelle,
ClientCore/frmEventViewer,Event Viewer Form,cTaskCategory.HeaderText,Task Kategorie,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items,Any time,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items1,Last hour,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items2,Last 12 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items3,Last 24 hours,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items4,Last 7 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items5,Last 30 days,
ClientCore/frmEventViewer,Event Viewer Form,cbTimeMode.Items6,<< Custom Range >>,
ClientCore/frmEventViewer,Event Viewer Form,cmdEventProperties.Text,Ereigniseigenschaften,
ClientCore/frmEventViewer,Event Viewer Form,cmdFilterEvents.Text,Filter Ereignisse,
ClientCore/frmEventViewer,Event Viewer Form,cmdRefresh.Text,Aktualisieren,
ClientCore/frmEventViewer,Event Viewer Form,cmdResetView.Text,Ansicht zurücksetzten,
ClientCore/frmEventViewer,Event Viewer Form,cmdSaveEvents.Text,Ereignisse speichern,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearch.Text,Suchen,
ClientCore/frmEventViewer,Event Viewer Form,cmdSearchGo.Text,Search !,
ClientCore/frmEventViewer,Event Viewer Form,lblActions.Text,Aktionen,
ClientCore/frmEventViewer,Event Viewer Form,lblEventCount.Text,0,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterEventTypes.Text,Select Eventlevels,
ClientCore/frmEventViewer,Event Viewer Form,lblFilterOptions.Text,Filter Optionen,
ClientCore/frmEventViewer,Event Viewer Form,lblSearch.Text,Suche,
ClientCore/frmEventViewer,Event Viewer Form,lblStatus.Text,Status,
ClientCore/frmEventViewer,Event Viewer Form,lblTools.Text,Werkzeuge,
ClientCore/frmEventViewer,Event Viewer Form,lvEventTypes.Text,lvEventTypes,
